age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,2,1,1,0,0,1,0,0,11,8,430,3,-1,0,3,0
50,7,0,1,0,622,1,0,0,14,8,93,3,-1,0,3,0
61,5,1,1,0,5207,0,0,0,11,11,336,1,81,2,1,0
45,4,2,2,0,871,0,0,0,17,5,230,5,-1,0,3,0
54,0,1,1,0,191,1,1,1,17,9,44,1,-1,0,3,0
37,1,1,0,0,2079,1,1,0,14,8,299,1,360,2,0,0
44,1,1,0,0,-93,1,0,0,17,0,829,3,326,2,0,0
26,2,1,1,0,1,1,0,0,24,5,70,2,-1,0,3,0
37,1,1,0,0,3154,1,0,2,16,6,265,3,-1,0,3,0
48,4,1,2,0,4191,0,0,2,21,8,363,6,-1,0,3,0
34,3,1,1,0,0,1,0,2,30,10,154,1,-1,0,3,1
33,6,2,2,0,1354,1,0,0,16,0,270,1,147,2,0,0
43,1,1,0,0,479,1,0,0,14,8,293,2,370,2,0,0
29,4,1,2,0,715,1,0,2,28,8,461,1,-1,0,3,0
27,4,2,2,0,107,0,0,0,18,10,767,3,-1,0,3,1
42,1,1,0,0,0,1,0,2,9,8,214,2,-1,0,3,0
32,7,1,1,0,206,1,1,2,12,8,370,1,-1,0,3,0
51,9,1,1,0,8758,0,0,1,31,5,92,2,-1,0,3,0
35,1,2,0,0,90,1,0,2,23,8,203,1,-1,0,3,0
41,1,0,3,0,19,0,1,0,8,5,514,5,-1,0,3,0
34,4,2,2,0,28,1,0,0,14,8,175,1,358,2,0,0
26,0,1,2,0,319,0,0,0,15,10,88,1,-1,0,3,0
59,5,1,0,0,0,0,0,0,19,1,288,2,-1,0,3,0
33,4,2,2,1,-5,0,0,0,18,1,127,4,-1,0,3,0
46,5,2,0,0,1190,0,0,2,6,6,316,2,-1,0,3,0
54,1,1,0,0,428,1,0,0,8,8,311,1,-1,0,3,0
43,4,1,2,0,144,1,0,2,7,8,131,3,-1,0,3,0
35,9,1,1,0,569,1,0,2,21,8,487,5,-1,0,3,0
38,0,2,1,0,77,0,0,0,20,9,441,4,-1,0,3,0
35,2,1,1,0,2971,0,0,0,4,8,429,4,164,2,0,1
38,1,1,1,0,1370,1,0,0,11,8,472,2,-1,0,3,0
31,9,2,1,0,4028,0,1,0,25,1,139,5,-1,0,3,0
29,0,1,1,0,795,1,1,0,10,5,270,2,-1,0,3,0
39,0,2,1,0,0,0,1,2,19,6,142,1,-1,0,3,0
37,9,1,1,1,0,0,1,0,24,5,101,1,-1,0,3,0
37,1,0,1,0,0,1,1,0,4,3,131,1,-1,0,3,0
52,5,1,0,0,537,0,0,2,9,6,85,1,-1,0,3,0
31,4,1,2,0,537,1,0,0,18,1,216,1,-1,0,3,1
29,9,2,2,0,-229,1,0,0,21,5,416,4,-1,0,3,0
77,5,0,0,0,639,0,0,1,16,0,127,7,-1,0,3,0
40,9,0,1,0,841,0,1,1,29,1,36,2,-1,0,3,0
48,9,1,1,0,3142,0,0,2,23,8,563,1,-1,0,3,0
28,7,2,1,0,118,1,1,0,15,8,376,3,368,1,0,0
34,1,1,0,0,183,1,0,2,19,8,3078,4,-1,0,3,0
35,4,1,2,0,618,1,0,0,18,9,116,1,-1,0,3,0
32,1,1,1,0,298,1,0,0,17,0,163,2,323,7,0,0
28,7,2,1,0,899,0,0,2,11,1,61,1,-1,0,3,0
32,4,2,2,0,3097,1,0,0,20,9,167,1,-1,0,3,0
32,4,2,2,0,0,1,0,0,5,8,196,1,-1,0,3,0
38,4,2,2,0,1272,0,0,0,27,1,101,6,-1,0,3,0
55,9,2,3,0,776,0,0,2,9,6,67,1,-1,0,3,0
33,4,1,2,0,437,1,0,0,9,5,293,1,-1,0,3,0
60,4,1,2,0,0,0,0,0,7,1,401,3,-1,0,3,1
40,0,2,1,0,419,0,1,0,28,5,100,16,-1,0,3,0
31,1,1,0,0,224,1,0,0,18,8,119,1,-1,0,3,0
30,4,2,2,0,4896,0,0,0,19,9,132,1,-1,0,3,0
53,0,1,2,0,1379,0,0,0,4,1,68,1,-1,0,3,0
45,4,1,0,0,2690,0,0,1,29,5,145,4,-1,0,3,0
55,1,2,0,0,1187,1,0,0,17,0,113,1,319,2,0,0
62,5,1,1,0,569,0,0,0,3,1,187,2,180,6,2,1
52,4,1,3,0,1708,0,0,2,6,11,310,1,75,4,0,1
36,9,2,2,0,1072,1,0,0,12,1,338,2,-1,0,3,0
40,5,1,0,0,407,1,0,0,2,3,200,1,271,1,0,0
36,7,1,1,0,526,1,0,0,17,0,333,2,324,1,1,0
56,11,1,3,0,15088,0,0,0,11,1,179,4,-1,0,3,0
25,1,2,1,0,195,0,0,0,16,5,1339,3,-1,0,3,0
47,7,1,1,0,1123,0,1,0,21,5,251,5,-1,0,3,0
42,9,2,1,0,0,1,0,2,6,8,293,1,-1,0,3,0
46,1,0,3,0,2391,1,0,0,31,5,148,2,-1,0,3,0
59,5,1,0,0,363,0,0,0,30,0,400,1,-1,0,3,1
30,7,2,0,0,5746,1,0,1,20,9,125,2,-1,0,3,0
26,9,2,2,0,170,1,0,0,10,5,486,1,-1,0,3,0
47,9,1,2,0,545,1,0,0,12,1,588,3,-1,0,3,0
30,0,2,1,0,110,0,0,0,28,5,132,4,-1,0,3,0
75,5,1,0,0,3324,0,0,0,2,3,149,1,-1,0,3,0
23,1,2,0,0,382,0,0,0,15,6,74,1,108,1,1,0
55,1,1,0,0,680,1,0,2,14,8,321,1,-1,0,3,0
29,10,2,0,0,1027,0,0,0,28,4,451,3,-1,0,3,0
33,4,2,2,0,0,1,0,0,13,8,585,1,-1,0,3,1
32,4,0,2,0,874,0,0,0,12,1,1282,6,-1,0,3,1
32,0,1,2,0,1019,1,0,0,20,9,489,2,-1,0,3,0
31,1,1,1,0,0,1,0,2,2,6,245,1,-1,0,3,0
33,4,2,2,0,1590,0,0,0,29,4,57,1,-1,0,3,0
43,2,2,2,0,744,0,1,0,20,9,90,4,114,4,0,0
32,1,1,1,0,225,1,0,0,17,0,574,1,150,1,0,1
52,7,1,0,0,14,0,1,0,28,5,55,5,-1,0,3,0
47,4,1,2,0,-488,1,0,0,25,5,65,5,-1,0,3,0
35,7,1,1,0,70,1,1,0,8,8,197,1,350,4,0,0
48,6,0,2,0,103,0,1,0,25,5,135,1,-1,0,3,0
48,9,1,1,0,1000,0,0,0,21,9,104,2,-1,0,3,0
48,9,1,1,0,427,0,0,2,14,8,201,1,-1,0,3,0
46,2,1,2,0,0,1,1,0,6,8,37,1,-1,0,3,0
49,0,0,1,0,1718,0,1,0,5,1,211,1,-1,0,3,1
36,0,1,1,0,162,1,1,0,20,0,340,2,-1,0,3,0
40,9,1,1,1,34,1,0,2,2,6,68,1,-1,0,3,0
39,1,1,1,0,203,1,0,2,3,6,143,1,-1,0,3,0
37,2,1,2,1,-456,1,1,2,20,6,42,7,-1,0,3,0
32,8,2,3,0,2313,1,0,2,9,6,99,26,-1,0,3,0
29,4,1,2,0,-45,0,0,0,2,3,180,1,-1,0,3,0
45,4,1,2,0,0,1,0,0,5,8,469,2,342,1,0,0
26,9,2,2,0,1972,1,0,0,29,4,221,2,-1,0,3,0
53,1,1,1,0,-135,1,0,2,9,8,193,2,-1,0,3,0
29,0,1,1,0,265,1,0,2,23,8,329,2,-1,0,3,0
42,4,1,2,0,2110,0,1,0,18,9,67,1,110,2,0,0
53,0,0,2,0,0,1,1,0,12,4,171,1,64,6,1,0
33,1,1,1,0,86,1,0,2,19,8,364,1,-1,0,3,0
29,1,1,1,0,137,1,0,0,17,0,343,2,316,3,1,0
45,4,1,2,0,0,0,0,0,20,1,71,2,-1,0,3,0
51,1,0,1,0,1069,1,0,2,30,8,247,2,-1,0,3,0
52,7,1,1,0,1645,0,0,0,28,1,248,1,-1,0,3,0
45,4,1,3,0,169,0,0,0,5,3,58,1,-1,0,3,0
39,4,2,2,0,0,0,0,0,6,1,135,2,-1,0,3,0
41,0,1,2,0,96,1,0,0,28,5,269,7,-1,0,3,0
32,1,1,1,0,5164,0,0,0,21,9,253,1,-1,0,3,0
52,1,1,0,0,359,0,0,1,26,1,361,14,-1,0,3,0
41,4,1,2,0,3769,1,0,0,26,8,94,1,-1,0,3,0
33,9,1,1,0,4,1,1,2,18,6,625,2,-1,0,3,1
53,9,2,1,1,-435,1,1,2,16,6,131,2,-1,0,3,0
36,9,0,2,0,466,0,0,0,28,1,171,1,-1,0,3,0
55,0,1,1,0,9329,0,0,0,13,10,135,1,113,2,0,0
44,3,1,0,0,93,0,0,0,12,1,163,2,-1,0,3,0
34,4,1,2,0,8000,0,0,0,28,8,110,2,-1,0,3,0
34,9,2,1,0,1866,0,0,0,4,9,95,1,-1,0,3,0
32,4,2,2,0,438,0,0,0,21,1,318,5,-1,0,3,0
37,0,2,2,0,3954,1,0,0,12,1,87,1,117,2,0,0
41,4,1,1,0,689,1,0,2,29,8,596,1,-1,0,3,0
30,4,2,2,0,938,0,0,0,26,8,172,2,105,1,1,0
32,9,2,1,0,10,0,0,0,19,1,190,2,-1,0,3,0
48,10,1,1,0,1811,1,0,1,19,9,137,4,111,3,0,0
59,10,1,1,0,0,0,0,0,13,10,78,1,216,1,0,0
36,1,1,3,0,714,0,0,2,9,8,277,3,-1,0,3,0
55,4,1,0,0,366,1,0,0,14,8,161,1,364,1,0,0
27,9,2,2,0,3064,0,1,0,28,4,389,1,-1,0,3,0
39,7,1,1,0,1970,1,0,2,8,6,30,1,404,2,2,0
30,9,2,2,0,-522,1,0,2,13,8,375,1,-1,0,3,0
42,4,1,3,0,1333,1,0,2,14,8,468,2,-1,0,3,0
48,4,1,2,0,269,1,0,0,15,5,109,2,-1,0,3,0
51,0,2,1,0,2130,1,0,1,28,5,126,8,-1,0,3,0
20,8,2,3,0,457,0,0,0,16,6,214,1,-1,0,3,0
50,9,1,1,0,1093,1,0,2,30,8,319,1,-1,0,3,0
34,4,1,1,0,2311,1,0,0,19,9,59,1,-1,0,3,0
38,0,1,1,0,4874,0,0,2,6,6,1291,3,-1,0,3,0
38,1,1,1,0,213,1,0,2,16,6,270,15,-1,0,3,0
49,1,1,1,0,1039,1,0,0,14,8,156,2,178,1,0,0
41,0,0,1,0,639,1,0,0,8,8,88,1,-1,0,3,0
42,0,1,1,0,16517,0,0,0,24,1,497,2,279,2,0,0
53,5,1,2,0,183,1,0,2,15,8,73,1,-1,0,3,0
34,4,2,2,0,705,1,0,0,6,8,458,3,-1,0,3,0
32,4,2,2,0,616,1,0,0,21,9,186,2,109,1,1,0
30,0,1,1,0,518,1,0,0,8,8,127,1,-1,0,3,0
32,4,2,1,0,6,1,0,2,15,8,228,1,-1,0,3,0
32,9,1,2,0,636,1,0,0,28,1,370,1,116,4,2,1
45,4,2,2,0,2571,1,0,2,29,8,54,1,-1,0,3,0
31,6,1,2,0,1015,0,0,0,8,1,112,2,-1,0,3,0
45,1,2,1,0,0,1,0,0,26,5,768,2,91,5,2,0
57,5,0,2,0,2516,1,0,2,15,8,1036,1,-1,0,3,0
58,5,1,0,0,193,1,1,2,13,8,788,3,-1,0,3,0
24,0,1,1,0,541,1,0,2,5,6,622,4,-1,0,3,0
53,5,0,2,0,-309,1,0,0,21,1,343,2,428,2,2,1
34,9,1,1,0,268,0,0,0,11,1,47,4,-1,0,3,0
37,0,2,1,0,0,1,0,2,5,8,137,1,-1,0,3,0
53,3,1,0,0,70,0,0,0,21,1,77,8,-1,0,3,0
30,0,0,1,0,377,1,0,2,4,6,524,15,-1,0,3,1
28,1,1,1,0,64,1,0,2,13,8,160,3,-1,0,3,0
82,5,1,0,0,8603,0,0,0,7,5,429,1,-1,0,3,1
54,4,1,1,0,282,1,1,2,5,8,154,1,-1,0,3,0
44,4,2,2,0,0,0,1,0,14,5,289,3,-1,0,3,0
33,9,2,1,0,3059,0,1,0,6,1,482,2,-1,0,3,1
43,9,1,1,0,236,0,0,2,17,6,169,4,-1,0,3,0
40,7,1,1,0,2172,1,1,2,13,8,1386,1,-1,0,3,0
32,4,1,2,0,1270,0,0,0,19,1,232,3,-1,0,3,1
58,4,1,2,0,7387,0,0,1,17,9,85,1,-1,0,3,0
57,1,1,0,0,0,0,0,0,8,5,237,3,-1,0,3,0
31,7,2,1,0,295,0,0,0,2,3,78,5,-1,0,3,0
29,9,2,1,0,404,1,0,2,29,8,286,2,-1,0,3,0
43,1,1,1,1,128,1,0,0,3,3,71,1,-1,0,3,0
57,5,1,0,0,1466,0,0,2,20,6,326,1,-1,0,3,0
54,9,1,1,0,2225,0,1,0,13,1,73,2,-1,0,3,0
36,1,1,0,0,272,0,0,2,11,6,222,2,-1,0,3,0
57,0,1,0,0,1694,1,0,1,17,9,378,1,-1,0,3,0
33,1,2,0,1,-15,0,1,0,7,5,326,2,-1,0,3,0
34,4,0,2,0,0,0,0,0,14,1,227,3,-1,0,3,0
52,6,2,2,0,458,1,1,2,9,8,132,5,-1,0,3,0
47,3,1,1,0,3940,1,0,0,5,1,226,3,97,2,0,1
23,8,2,1,0,165,1,0,0,2,0,148,1,-1,0,3,0
35,0,1,2,0,6,0,0,0,26,1,130,2,-1,0,3,0
59,2,1,0,0,0,0,0,2,19,6,239,1,-1,0,3,0
49,0,1,1,0,635,0,0,1,22,5,400,8,-1,0,3,0
36,1,2,3,0,185,1,1,0,17,0,301,2,-1,0,3,0
37,2,1,2,0,1514,0,1,0,24,5,568,3,-1,0,3,0
32,9,1,1,0,0,1,0,2,23,8,134,2,-1,0,3,0
31,4,2,1,0,1310,1,0,0,18,8,12,2,-1,0,3,0
26,9,2,1,0,3244,0,0,0,28,4,390,1,-1,0,3,0
34,1,2,1,0,79,0,1,0,20,9,104,1,-1,0,3,0
30,9,2,2,0,60,1,1,2,7,8,306,5,-1,0,3,0
60,4,1,2,0,21088,1,0,0,26,8,187,1,-1,0,3,0
39,4,1,1,0,643,1,0,0,4,1,295,1,-1,0,3,0
28,1,1,0,0,324,1,0,2,5,8,175,1,-1,0,3,0
25,7,2,1,0,382,1,0,2,13,8,392,1,-1,0,3,0
60,1,1,0,0,2147,0,0,1,14,8,213,1,-1,0,3,0
45,9,0,3,0,1823,0,0,0,2,5,97,1,377,2,0,0
33,4,1,2,0,62,1,0,0,2,3,102,1,264,1,0,0
35,9,1,1,0,1,1,1,2,21,8,85,1,-1,0,3,0
26,0,2,1,0,1348,0,0,0,30,4,103,1,-1,0,3,0
48,7,2,1,0,3778,1,0,2,3,6,46,6,-1,0,3,0
29,0,1,2,0,238,0,0,0,25,8,344,2,88,1,0,1
53,6,0,1,0,8112,1,1,0,20,9,64,1,-1,0,3,0
33,3,2,0,0,39,1,0,0,16,5,332,3,-1,0,3,0
47,2,0,1,0,2,1,1,0,29,5,104,4,-1,0,3,0
32,9,1,1,0,696,1,0,2,2,6,815,1,-1,0,3,1
54,4,0,2,0,124,0,0,0,27,1,119,11,-1,0,3,0
24,7,2,1,0,14,1,0,0,7,8,241,1,-1,0,3,0
51,4,1,2,0,94,1,0,0,19,9,281,3,-1,0,3,0
32,9,1,2,0,500,0,0,0,6,1,105,6,-1,0,3,0
39,4,1,1,0,763,0,0,0,19,9,360,1,153,2,1,0
42,4,1,0,0,470,1,0,2,12,8,221,1,-1,0,3,0
46,0,1,3,0,2033,0,0,0,24,3,99,2,86,5,0,0
37,4,1,2,0,287,1,0,0,25,5,94,2,-1,0,3,0
30,10,1,2,0,1067,0,0,0,4,3,78,2,-1,0,3,0
39,2,1,1,0,5562,0,0,0,20,9,149,3,-1,0,3,0
44,0,2,1,0,733,1,0,0,4,2,360,2,105,5,2,1
50,4,1,2,0,1612,1,0,0,10,5,103,1,-1,0,3,0
32,7,1,1,0,0,0,0,0,31,5,105,6,-1,0,3,0
30,6,2,2,0,0,1,0,0,5,8,57,1,301,1,0,0
55,9,1,1,0,2055,1,0,2,16,8,1023,4,-1,0,3,0
56,4,1,1,0,1560,1,0,0,9,5,89,1,-1,0,3,0
31,9,2,1,0,147,1,0,2,7,8,374,1,-1,0,3,0
28,2,1,2,0,1900,1,0,0,15,8,9,6,-1,0,3,0
56,2,1,1,0,5838,0,0,0,2,3,116,2,230,2,0,0
47,1,1,0,0,328,1,0,0,7,8,58,1,-1,0,3,0
35,1,1,1,0,449,1,0,0,28,5,395,4,-1,0,3,0
71,5,1,2,0,2651,0,0,0,24,1,73,3,200,2,0,0
44,7,1,1,0,3843,1,0,0,17,9,70,1,150,2,1,0
49,0,1,1,0,272,0,1,1,25,1,146,18,-1,0,3,0
34,4,1,2,0,0,0,0,0,11,1,331,2,-1,0,3,0
54,7,1,1,0,131,0,0,0,14,1,252,2,-1,0,3,0
49,3,1,0,0,785,0,0,2,16,6,190,6,-1,0,3,0
49,4,1,1,0,1623,1,0,0,19,9,1081,2,-1,0,3,1
32,4,2,2,0,2515,0,1,0,19,9,223,2,-1,0,3,0
30,1,1,0,0,-5,1,0,0,18,8,518,2,-1,0,3,0
48,4,0,2,0,1401,1,0,2,20,6,72,3,-1,0,3,0
40,7,2,1,0,856,1,0,1,17,9,70,1,-1,0,3,0
34,7,2,1,0,313,1,0,0,14,5,634,3,-1,0,3,0
43,1,1,1,0,14646,0,0,0,23,10,210,1,-1,0,3,1
36,1,1,1,0,2894,1,0,0,18,9,91,1,124,1,0,0
33,6,1,2,0,631,0,0,0,20,9,51,2,-1,0,3,0
35,4,1,2,0,3889,1,0,0,19,9,265,2,-1,0,3,0
47,1,0,1,0,25,1,0,0,7,8,166,1,-1,0,3,0
35,9,1,1,0,0,0,0,0,27,1,18,14,-1,0,3,0
40,4,1,2,0,-29,0,0,2,8,8,406,2,-1,0,3,0
35,9,2,1,0,144,0,0,0,22,5,163,2,-1,0,3,0
56,1,1,0,0,373,1,0,2,27,8,269,1,-1,0,3,0
35,9,1,1,0,94,1,1,2,14,8,208,5,-1,0,3,0
44,4,1,2,0,423,0,0,0,12,7,2330,5,-1,0,3,1
26,4,1,0,0,1349,1,0,2,9,8,275,1,-1,0,3,0
33,1,2,0,0,863,1,0,1,13,8,622,3,-1,0,3,1
83,5,0,0,0,1097,0,0,1,5,7,181,1,-1,0,3,1
36,0,0,1,0,-37,1,0,2,27,8,151,1,-1,0,3,0
57,0,1,2,0,46,0,0,0,7,1,238,2,-1,0,3,0
38,1,2,0,0,20,1,0,2,7,8,81,2,-1,0,3,0
40,2,2,1,0,943,1,0,0,4,3,179,3,-1,0,3,0
44,4,1,3,0,21,0,0,0,24,1,323,2,-1,0,3,0
41,4,1,2,0,185,0,0,0,21,1,286,12,-1,0,3,0
48,9,1,1,0,0,1,1,2,2,5,44,2,-1,0,3,0
40,6,1,2,0,252,1,0,0,15,8,103,6,-1,0,3,0
27,0,2,1,0,827,1,0,0,4,6,73,1,107,1,0,0
51,4,0,1,0,2843,1,0,2,19,6,97,2,-1,0,3,0
59,5,0,1,0,2651,0,0,1,31,5,258,2,-1,0,3,0
39,0,1,1,0,0,0,0,1,12,8,256,4,-1,0,3,0
49,7,1,1,0,-507,0,0,1,28,4,148,2,-1,0,3,0
39,1,1,3,0,295,1,0,0,3,3,254,1,-1,0,3,0
49,1,1,0,0,737,0,0,0,13,1,100,2,-1,0,3,0
37,7,1,1,0,4954,1,0,0,14,8,290,4,356,3,1,0
39,4,0,2,0,547,1,0,0,29,4,317,2,260,4,0,0
50,1,1,2,0,267,1,0,0,13,8,187,3,-1,0,3,0
29,0,2,1,0,3432,1,0,0,17,0,139,2,-1,0,3,0
33,0,1,1,0,105,1,0,2,26,8,122,4,-1,0,3,0
51,1,0,0,0,886,0,0,2,17,6,167,1,-1,0,3,0
39,3,1,0,0,267,0,0,2,9,6,1151,5,-1,0,3,0
43,4,0,2,0,1052,0,0,2,12,6,118,3,-1,0,3,0
30,4,1,2,0,1185,1,0,0,21,5,881,4,-1,0,3,0
51,0,1,0,0,658,1,0,2,14,8,369,1,-1,0,3,0
60,5,1,2,0,1336,0,0,2,18,6,324,1,-1,0,3,0
26,9,2,1,0,-525,1,1,0,22,5,417,1,-1,0,3,0
25,8,2,1,0,1116,1,0,0,2,7,170,3,-1,0,3,0
30,9,2,1,0,167,0,0,0,28,1,35,14,-1,0,3,0
34,1,1,1,0,0,0,0,2,6,8,195,1,-1,0,3,0
32,3,0,1,0,-613,1,0,0,15,0,266,2,-1,0,3,0
52,0,1,1,0,101,1,1,2,2,6,140,4,-1,0,3,0
33,4,2,2,0,373,0,1,0,28,4,169,3,93,1,0,0
68,5,0,0,0,695,0,0,0,9,0,233,1,-1,0,3,1
27,7,2,1,0,195,1,0,0,25,3,416,3,-1,0,3,1
37,4,1,2,0,649,0,0,0,7,1,64,2,-1,0,3,0
49,4,2,2,0,354,1,0,2,19,8,166,3,-1,0,3,0
31,9,2,1,0,1282,0,0,0,12,8,144,1,460,2,0,0
41,1,1,1,0,140,1,0,0,3,6,96,1,125,2,0,0
59,1,1,1,0,169,1,0,2,16,8,181,3,-1,0,3,0
56,1,1,0,0,-116,1,0,0,8,8,1014,2,-1,0,3,0
29,7,2,1,0,2099,1,1,2,19,8,171,2,-1,0,3,0
40,10,0,1,0,507,1,0,0,2,3,134,1,266,7,0,0
35,7,1,1,0,33,1,0,0,22,5,181,1,-1,0,3,0
35,7,1,1,0,8412,0,0,2,9,6,479,4,-1,0,3,0
26,9,0,1,0,21,1,0,2,27,8,133,1,-1,0,3,0
32,4,1,2,0,141,0,0,0,2,3,64,2,-1,0,3,0
52,1,1,3,0,51,0,0,0,14,1,935,2,-1,0,3,0
33,7,1,1,0,207,1,0,0,14,8,629,4,-1,0,3,1
60,5,1,1,0,4820,0,0,2,5,6,419,1,-1,0,3,0
46,9,1,1,0,49,1,0,2,30,8,96,3,-1,0,3,0
38,4,2,2,0,175,1,1,0,4,3,139,5,-1,0,3,0
35,9,1,2,0,944,0,0,0,8,1,351,2,-1,0,3,0
44,9,1,1,0,497,1,0,2,3,6,103,2,-1,0,3,0
32,9,2,1,0,234,0,0,0,27,7,166,2,-1,0,3,0
43,7,1,1,0,0,0,0,0,4,3,235,2,-1,0,3,0
31,6,2,1,0,0,1,0,0,15,5,364,2,-1,0,3,0
41,9,1,1,0,351,1,0,0,9,5,175,1,-1,0,3,0
34,4,1,2,0,0,1,0,2,8,8,214,2,-1,0,3,0
55,6,1,1,0,198,0,0,0,25,1,111,6,-1,0,3,0
52,4,1,0,0,48,0,0,2,9,6,135,2,-1,0,3,0
59,4,1,2,0,202,1,0,2,3,6,128,6,-1,0,3,0
48,7,0,0,0,-110,0,1,2,19,6,164,2,-1,0,3,0
45,0,2,1,0,2394,1,1,1,18,8,895,12,-1,0,3,0
47,9,1,1,0,0,0,0,0,21,9,591,1,10,1,0,1
34,4,1,2,0,48,0,0,0,24,5,357,7,-1,0,3,0
51,2,1,2,0,5254,1,0,2,23,10,134,1,-1,0,3,1
47,9,1,1,0,93,0,1,0,18,9,194,1,-1,0,3,0
60,5,1,1,0,1141,0,1,0,8,5,211,2,-1,0,3,0
22,8,2,1,0,1564,0,0,0,28,1,36,2,-1,0,3,0
59,5,1,2,0,538,0,0,0,18,9,48,2,-1,0,3,0
30,0,1,1,0,35,1,1,0,21,9,91,2,-1,0,3,0
37,0,0,1,0,496,0,0,0,4,3,118,4,272,3,0,0
31,1,1,1,0,41,1,0,2,19,8,265,1,-1,0,3,0
45,7,1,1,0,1181,1,0,0,7,1,141,3,-1,0,3,0
33,4,1,2,0,415,0,0,0,4,8,75,5,167,1,1,0
40,4,1,2,0,964,1,0,1,13,8,95,3,-1,0,3,0
36,7,1,2,0,301,0,0,0,28,4,333,1,-1,0,3,0
59,4,1,2,0,2365,0,1,1,25,5,159,4,-1,0,3,0
76,5,0,0,0,802,0,0,0,9,11,475,5,-1,0,3,1
57,3,1,0,0,50,0,0,0,18,1,89,3,-1,0,3,0
39,1,1,1,0,-196,1,0,0,8,8,127,2,-1,0,3,0
40,1,1,1,0,952,0,1,2,12,6,140,1,-1,0,3,0
44,4,2,2,0,1090,0,0,0,20,10,178,4,93,6,2,1
56,10,0,2,0,832,0,0,2,6,6,36,2,-1,0,3,0
51,9,1,1,0,2242,0,0,0,18,1,498,3,-1,0,3,0
24,1,1,1,0,951,1,0,2,12,8,744,2,-1,0,3,0
49,2,2,1,0,259,0,0,0,13,8,149,1,-1,0,3,0
56,1,1,0,0,278,0,1,0,9,5,261,3,-1,0,3,0
42,4,1,2,0,251,0,0,0,20,1,413,2,-1,0,3,0
24,8,2,1,0,1123,0,0,0,13,5,475,1,412,1,1,1
56,9,1,1,0,654,1,1,2,16,6,62,2,-1,0,3,0
43,1,1,0,0,7343,1,0,2,2,6,217,4,-1,0,3,0
49,0,0,1,0,1320,0,0,0,21,9,129,2,-1,0,3,0
32,9,2,1,0,90,0,0,0,22,1,278,2,-1,0,3,0
40,1,1,1,0,0,1,0,0,11,8,54,1,-1,0,3,0
42,4,1,2,0,0,0,1,1,12,8,139,3,361,4,0,0
28,4,2,2,0,334,1,0,2,14,8,438,4,-1,0,3,0
29,4,2,2,0,2907,1,0,0,26,8,150,1,-1,0,3,0
32,9,1,2,0,432,1,0,0,19,9,164,2,195,1,1,0
41,1,1,1,0,1293,0,0,1,31,5,350,15,-1,0,3,0
51,9,1,2,0,825,0,0,0,17,9,977,3,-1,0,3,1
34,9,1,1,0,5266,0,0,0,8,1,140,4,-1,0,3,0
23,9,2,1,0,4659,1,0,0,7,8,158,1,318,4,0,0
24,8,2,0,0,1235,0,0,0,14,5,334,4,93,6,1,1
57,5,1,1,0,107,0,0,0,14,5,85,2,-1,0,3,0
51,1,1,1,0,7225,0,0,0,29,5,301,2,-1,0,3,0
41,4,1,1,0,99,1,0,0,18,9,157,2,-1,0,3,0
72,5,0,2,0,402,0,0,0,12,5,194,3,-1,0,3,0
60,7,1,1,0,292,0,1,0,2,3,260,5,195,4,0,0
46,1,1,1,0,243,1,0,2,3,6,310,4,-1,0,3,0
48,1,1,3,0,279,1,0,1,14,5,211,3,-1,0,3,0
42,9,1,1,0,1048,1,0,1,6,3,23,2,-1,0,3,0
34,1,2,0,0,517,0,1,0,3,3,330,2,-1,0,3,0
30,1,1,1,0,578,1,1,0,17,0,71,2,317,1,0,0
26,1,2,0,0,318,1,0,2,8,8,101,1,-1,0,3,0
53,1,1,0,0,787,1,1,0,7,1,119,2,-1,0,3,0
30,9,2,1,0,23,1,0,2,9,8,137,1,-1,0,3,0
37,9,1,1,0,0,0,0,0,5,1,409,1,-1,0,3,0
54,9,1,0,0,-1818,1,0,0,17,5,271,2,-1,0,3,0
56,5,1,0,0,21,0,0,0,29,5,324,7,-1,0,3,0
43,6,1,1,0,634,1,0,0,17,9,65,1,131,1,0,0
59,10,1,1,0,1226,0,0,0,6,3,270,3,-1,0,3,0
41,7,1,1,0,0,1,0,0,31,5,40,10,-1,0,3,0
44,0,1,1,1,-1249,1,1,2,19,8,83,4,-1,0,3,0
40,1,1,1,0,-313,1,0,2,3,5,251,2,-1,0,3,0
26,9,2,1,0,507,0,0,0,30,0,380,1,-1,0,3,1
34,0,2,2,0,1077,0,0,0,19,10,218,1,151,5,1,0
36,4,1,2,0,59,1,1,2,4,5,100,1,-1,0,3,0
54,4,1,2,0,1331,0,0,0,25,1,240,9,-1,0,3,0
46,1,1,1,0,922,1,0,1,18,9,296,2,-1,0,3,0
31,8,2,3,0,988,0,0,0,4,2,377,5,191,11,1,0
43,0,2,1,0,140,1,0,2,7,8,127,1,-1,0,3,0
36,0,0,1,1,-491,1,1,2,21,8,671,3,-1,0,3,0
36,9,2,2,0,46,1,0,0,6,1,459,3,-1,0,3,0
53,7,1,1,0,2774,0,1,2,19,6,193,1,-1,0,3,0
49,2,1,1,0,273,0,0,0,23,5,58,1,-1,0,3,0
57,4,1,0,0,687,1,1,1,21,5,107,3,-1,0,3,0
