age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,7,1,1,0,1783,1,1,0,6,8,219,1,-1,0,3,0
61,9,0,1,0,6481,0,0,0,19,10,131,1,-1,0,3,1
30,7,2,2,0,803,0,0,0,30,0,243,1,-1,0,3,0
46,10,2,2,0,44,0,0,0,14,1,225,1,-1,0,3,1
31,4,2,2,0,1494,0,0,0,13,1,275,12,-1,0,3,0
31,1,0,1,0,6,1,0,0,29,4,821,1,-1,0,3,0
61,5,0,1,0,291,0,0,0,24,5,286,5,-1,0,3,0
59,1,1,0,0,616,0,0,0,4,3,253,3,215,2,1,0
28,0,2,1,0,649,1,0,0,25,5,481,3,-1,0,3,0
55,4,1,2,0,1433,0,0,2,12,6,298,3,-1,0,3,0
36,9,2,1,1,12,0,0,0,12,1,587,2,-1,0,3,1
33,4,1,2,0,1514,0,0,0,10,1,447,1,728,2,0,1
25,9,2,1,0,50,1,0,0,8,8,191,1,-1,0,3,0
45,2,1,2,0,3689,1,0,0,19,9,517,2,187,3,0,0
45,9,0,1,0,12,0,0,0,28,1,88,3,-1,0,3,0
56,1,1,0,0,770,1,0,2,20,6,59,3,-1,0,3,0
40,1,1,0,0,5560,1,0,2,11,6,93,3,-1,0,3,0
35,9,1,2,0,25,0,0,0,27,1,219,2,-1,0,3,0
30,4,2,1,0,18,1,0,0,17,9,294,1,-1,0,3,0
43,5,1,1,0,860,0,0,1,30,10,132,1,-1,0,3,1
46,0,0,1,0,1203,0,0,0,30,5,227,8,-1,0,3,0
30,0,2,1,0,255,0,0,0,27,4,143,1,-1,0,3,1
37,1,2,3,0,217,0,0,0,23,11,272,2,-1,0,3,1
55,1,1,0,0,835,1,0,2,16,6,40,18,-1,0,3,0
50,7,1,1,0,901,1,0,2,20,6,8,6,-1,0,3,0
54,1,1,0,0,45,1,0,2,18,6,142,20,-1,0,3,0
31,7,2,1,0,481,1,0,2,21,8,114,2,-1,0,3,0
49,1,0,1,1,259,0,0,2,16,8,283,2,-1,0,3,0
27,9,2,1,0,274,1,0,0,16,0,483,2,-1,0,3,0
35,6,1,2,0,2427,0,0,0,12,5,210,3,158,7,1,1
56,6,1,2,0,871,1,0,2,14,8,381,1,-1,0,3,0
56,4,1,2,0,982,0,0,0,19,1,113,6,-1,0,3,0
46,4,0,2,0,225,1,0,0,14,8,201,1,345,1,1,0
32,1,1,1,0,320,1,0,2,6,8,198,2,-1,0,3,0
42,4,1,2,0,36,0,0,0,21,9,664,3,-1,0,3,1
54,4,1,2,1,153,0,0,2,9,6,99,3,-1,0,3,0
29,6,1,1,0,123,0,1,0,21,0,158,2,181,1,2,1
41,0,0,1,0,-106,1,0,2,2,6,134,3,-1,0,3,0
55,5,2,0,0,700,0,1,2,27,6,141,1,-1,0,3,0
39,4,1,1,0,215,0,0,0,11,1,1141,4,-1,0,3,1
49,4,1,2,0,15,0,0,0,30,4,166,3,2,2,1,0
43,4,1,2,0,2987,0,0,0,4,6,156,1,85,3,0,1
32,9,1,2,0,4654,1,1,0,15,5,134,2,-1,0,3,0
53,1,1,1,0,913,1,0,0,7,8,213,1,288,1,0,0
31,4,1,2,0,1260,0,1,2,21,8,93,1,-1,0,3,0
32,4,1,2,0,663,1,0,0,7,1,106,4,-1,0,3,0
63,3,1,0,0,91,0,0,1,26,1,128,3,-1,0,3,1
39,7,1,1,0,453,1,1,2,20,8,184,1,-1,0,3,0
42,6,1,1,0,1216,1,0,0,23,0,296,1,521,1,0,1
33,4,1,1,0,333,0,0,0,28,1,80,6,-1,0,3,0
60,10,0,1,0,4,0,0,1,5,3,882,2,-1,0,3,0
59,9,0,1,0,-296,0,1,0,29,4,34,1,-1,0,3,0
51,6,1,1,0,95,1,0,0,23,5,1309,4,-1,0,3,1
33,9,2,1,0,79,1,0,0,25,1,163,3,-1,0,3,0
32,1,1,1,0,-64,1,0,0,13,8,641,1,-1,0,3,0
27,1,2,1,0,-208,1,0,2,21,8,127,2,-1,0,3,0
38,9,1,1,0,0,0,0,0,28,1,82,4,-1,0,3,0
31,4,1,3,0,0,1,0,2,26,8,763,6,-1,0,3,0
38,4,0,2,0,162,0,0,0,25,1,323,4,-1,0,3,0
36,3,1,0,0,4324,1,0,0,14,5,565,4,-1,0,3,0
31,0,2,1,0,547,1,0,0,29,4,272,1,-1,0,3,0
46,1,1,1,0,572,1,0,2,3,6,288,2,-1,0,3,0
43,7,0,3,0,2363,1,0,0,17,9,229,1,-1,0,3,0
37,4,1,2,0,0,0,0,2,16,6,637,6,-1,0,3,1
40,9,2,2,0,47,0,0,0,20,1,110,4,-1,0,3,0
28,1,2,1,0,3817,1,0,0,4,8,528,3,-1,0,3,0
41,4,1,2,0,517,1,0,2,5,8,251,1,-1,0,3,0
52,7,1,1,0,2070,0,0,1,1,0,74,3,-1,0,3,0
44,0,1,1,0,132,0,0,0,21,2,103,5,124,4,2,0
36,0,1,1,0,746,1,0,0,17,9,581,3,-1,0,3,0
54,6,1,2,0,1510,0,0,1,5,6,800,2,-1,0,3,0
31,4,2,2,0,43,1,0,0,9,3,297,7,-1,0,3,0
30,8,2,1,0,7387,0,0,0,16,7,93,1,-1,0,3,0
26,7,2,2,0,2803,0,0,0,3,3,11,7,-1,0,3,0
48,7,0,1,0,569,1,1,2,26,8,151,1,-1,0,3,0
36,1,1,3,0,1336,1,1,0,14,8,42,7,-1,0,3,0
40,4,1,2,0,543,1,0,0,2,3,349,2,262,275,1,0
50,1,1,1,0,-581,1,0,0,14,8,877,2,345,5,0,0
51,0,1,1,0,513,1,0,2,14,8,534,1,-1,0,3,0
30,9,2,2,0,6619,1,0,0,21,1,239,8,-1,0,3,0
34,1,1,0,0,100,1,1,2,28,8,74,3,-1,0,3,0
74,5,1,1,0,291,0,0,0,12,1,543,1,-1,0,3,0
30,1,2,1,0,397,1,0,2,28,8,536,7,-1,0,3,0
35,4,1,2,0,646,1,0,0,18,9,84,2,-1,0,3,0
31,2,0,2,0,1767,0,0,1,25,5,395,6,-1,0,3,0
34,9,2,2,0,184,1,0,0,30,5,87,3,-1,0,3,0
41,1,1,0,0,438,0,0,0,5,3,46,1,-1,0,3,0
54,9,0,1,0,0,1,0,0,28,4,87,2,-1,0,3,0
45,9,2,3,0,1077,1,0,1,31,5,6,2,-1,0,3,0
59,9,1,1,0,925,1,0,1,10,5,96,1,-1,0,3,0
46,0,1,1,0,0,1,0,0,5,7,135,1,-1,0,3,0
36,9,1,1,0,300,0,0,2,9,6,287,1,-1,0,3,0
30,9,2,1,0,298,1,0,2,16,8,164,2,-1,0,3,0
40,1,1,0,0,7831,1,0,2,14,8,78,1,-1,0,3,0
34,1,1,1,0,634,0,1,0,12,8,737,3,-1,0,3,1
50,6,0,2,0,1390,0,0,0,21,9,55,2,-1,0,3,0
60,5,2,1,0,-330,0,1,0,22,5,69,6,-1,0,3,0
30,0,2,1,0,390,1,0,0,17,0,175,1,347,1,0,0
49,1,1,1,0,16,1,0,2,16,8,193,11,-1,0,3,0
39,4,1,2,0,500,1,0,0,17,9,257,1,178,2,1,0
45,7,2,1,0,141,1,0,2,12,8,111,4,-1,0,3,0
29,1,1,0,0,1615,1,0,2,28,8,551,1,-1,0,3,0
43,4,2,1,0,469,1,0,0,17,9,181,4,-1,0,3,0
32,7,2,3,0,6145,1,0,0,14,8,362,1,287,13,0,0
57,2,1,2,0,1681,0,0,0,25,5,159,1,-1,0,3,0
40,7,0,3,0,4384,1,0,2,5,8,315,1,-1,0,3,0
48,1,1,0,0,9004,0,0,2,14,8,158,3,-1,0,3,0
28,10,1,0,1,44,1,0,0,31,5,6,13,-1,0,3,0
49,9,0,1,0,-39,1,1,0,24,5,147,3,-1,0,3,0
30,7,2,1,0,732,1,0,0,17,0,358,2,-1,0,3,0
23,7,2,1,0,0,1,0,2,29,8,544,4,-1,0,3,0
55,10,2,0,0,5,1,0,2,30,8,63,2,-1,0,3,0
47,9,1,3,0,2106,1,0,2,6,8,168,1,-1,0,3,0
32,1,1,1,1,-238,1,0,2,27,8,427,1,-1,0,3,0
35,1,2,1,0,885,1,0,0,15,5,632,6,-1,0,3,1
32,7,1,1,0,414,1,0,0,3,3,236,2,272,1,0,0
34,1,1,0,0,3986,1,0,0,17,0,345,2,-1,0,3,0
44,7,1,1,0,1422,1,0,2,20,8,129,8,-1,0,3,0
54,0,1,3,0,-24,0,0,1,28,4,98,2,-1,0,3,0
35,9,1,2,0,7050,0,0,0,10,3,278,3,187,1,2,1
43,0,1,2,0,1317,1,0,0,4,3,112,1,-1,0,3,0
51,6,0,1,0,7848,0,0,0,18,9,59,1,-1,0,3,0
49,2,0,0,1,-736,0,0,0,31,5,305,6,-1,0,3,0
45,3,1,2,0,0,1,0,1,7,8,309,1,-1,0,3,0
48,1,1,0,0,418,1,0,2,9,8,102,3,-1,0,3,0
35,9,2,2,0,226,1,1,2,6,8,283,3,-1,0,3,0
58,0,1,1,0,0,1,0,0,11,5,116,2,-1,0,3,0
30,9,2,1,1,-305,0,1,0,18,9,37,1,96,6,0,0
30,7,1,1,0,586,1,0,2,28,8,187,4,-1,0,3,0
46,0,1,1,0,-42,0,1,1,28,5,181,12,-1,0,3,0
35,1,1,0,0,994,1,0,2,23,8,1349,8,-1,0,3,1
36,1,1,1,0,2627,1,0,2,18,6,94,1,-1,0,3,0
35,4,0,2,0,457,1,0,0,5,3,114,3,-1,0,3,0
51,10,1,1,0,7464,0,0,0,20,9,176,2,-1,0,3,0
43,1,1,1,0,500,1,0,0,14,5,324,2,-1,0,3,0
29,2,2,2,0,1028,0,0,0,3,3,667,2,-1,0,3,0
35,4,1,2,0,-196,1,0,0,22,5,216,2,-1,0,3,0
26,1,1,1,1,20,1,0,2,8,8,200,1,-1,0,3,0
40,2,1,1,0,285,0,0,0,21,9,133,1,-1,0,3,0
49,4,0,2,0,178,0,0,0,6,1,174,2,-1,0,3,0
47,10,0,1,0,0,0,1,0,30,4,127,2,233,8,1,0
30,4,2,2,0,5561,1,0,0,27,3,195,1,100,1,2,1
42,9,1,2,0,250,0,1,0,12,1,213,3,-1,0,3,0
46,4,1,2,0,523,1,0,0,6,8,105,4,366,2,0,0
29,9,2,2,0,1891,0,0,0,2,5,129,1,-1,0,3,0
48,7,1,0,0,0,1,0,0,20,0,90,2,259,1,0,0
54,1,1,0,0,175,0,1,0,8,5,1027,1,-1,0,3,0
58,4,1,2,0,1227,0,0,0,8,11,400,2,95,1,2,1
47,1,0,1,0,25,0,1,0,16,5,81,6,-1,0,3,0
47,9,1,1,0,2781,1,0,2,15,8,855,4,-1,0,3,0
76,5,1,2,0,2991,0,0,0,25,4,195,1,95,2,2,0
32,1,1,0,0,726,1,0,0,20,9,188,2,-1,0,3,0
36,9,1,1,0,5611,1,0,2,8,8,39,1,-1,0,3,0
31,4,1,2,0,2667,1,0,0,2,7,73,2,-1,0,3,0
45,1,1,1,0,54,1,0,0,7,8,279,1,367,1,0,0
42,11,2,3,1,61,0,0,2,20,6,115,1,-1,0,3,0
60,1,1,0,0,3820,0,0,2,15,8,186,1,-1,0,3,0
38,4,1,1,0,794,1,0,2,6,6,50,3,-1,0,3,0
32,10,2,2,0,1974,0,0,0,4,3,775,1,-1,0,3,0
23,1,2,0,0,8627,1,0,2,3,6,281,1,-1,0,3,0
59,4,1,2,0,3969,0,0,0,18,9,464,3,-1,0,3,0
47,3,2,2,0,456,0,0,2,12,6,139,2,-1,0,3,0
46,4,2,1,0,1605,0,0,0,31,5,126,6,-1,0,3,0
25,1,2,1,0,764,1,0,0,18,8,455,1,-1,0,3,0
41,2,1,1,0,0,1,1,0,21,9,12,5,190,1,0,0
46,3,1,0,0,3512,0,0,0,30,10,175,1,197,1,0,1
29,7,2,1,0,2800,0,0,0,16,6,202,1,-1,0,3,0
42,7,1,1,0,0,0,0,2,18,6,118,6,-1,0,3,0
88,5,1,1,0,433,0,0,1,15,11,161,1,274,1,0,0
47,1,1,0,0,4157,0,0,2,11,6,90,3,-1,0,3,0
34,4,1,2,0,82,0,0,2,14,8,94,6,-1,0,3,0
65,9,1,1,0,2303,0,0,0,1,11,95,2,-1,0,3,0
31,1,2,1,0,239,1,0,0,18,8,666,1,360,1,2,1
52,0,1,0,0,0,1,0,0,14,5,218,3,-1,0,3,0
36,7,2,1,0,0,1,0,0,15,8,1002,4,-1,0,3,1
41,10,1,1,0,510,0,0,0,29,5,61,2,-1,0,3,0
70,5,1,1,0,616,0,0,0,27,0,149,2,182,1,0,0
38,0,1,1,0,0,1,0,0,8,6,187,1,181,2,2,1
34,9,2,1,0,318,0,1,0,25,5,239,5,-1,0,3,0
30,1,1,1,0,631,1,0,0,19,9,174,2,-1,0,3,0
47,10,1,0,0,324,0,0,0,21,9,462,2,-1,0,3,1
31,8,2,2,0,0,0,0,0,4,8,47,2,-1,0,3,0
28,1,2,1,0,1112,1,0,2,16,8,827,2,-1,0,3,0
33,9,1,1,0,2362,1,0,0,26,1,271,4,-1,0,3,0
36,4,2,2,0,0,0,1,0,18,9,300,1,96,4,0,0
25,9,2,1,0,139,0,1,0,11,4,202,1,91,1,2,1
40,1,1,1,0,1012,1,0,0,6,8,410,1,-1,0,3,0
32,4,2,2,0,3050,1,0,0,21,9,58,1,182,1,0,0
49,9,1,2,0,196,0,0,0,4,3,9,7,163,24,1,0
45,0,1,1,1,-106,1,1,0,7,8,553,3,288,1,1,1
56,10,1,1,0,670,0,0,0,30,4,86,1,-1,0,3,0
31,8,2,2,0,307,0,0,0,20,9,597,2,-1,0,3,0
53,4,1,0,0,2096,0,0,2,9,6,104,1,-1,0,3,0
39,1,2,0,0,581,1,0,0,27,3,233,1,270,1,1,1
53,7,1,1,1,2262,0,0,0,28,1,116,8,-1,0,3,0
34,6,2,2,0,2800,1,0,2,14,8,668,1,-1,0,3,0
44,7,1,1,0,382,0,0,2,5,6,1167,1,-1,0,3,0
51,1,1,1,0,328,0,0,2,4,5,203,1,-1,0,3,0
32,1,2,1,0,5,1,1,2,8,8,134,1,-1,0,3,0
48,4,0,2,0,1492,1,0,2,26,8,249,2,-1,0,3,0
27,10,2,2,0,3060,0,0,0,30,4,533,1,-1,0,3,0
33,10,1,1,0,2,1,0,0,16,5,132,1,-1,0,3,0
33,9,1,1,1,-708,0,0,0,29,1,93,2,-1,0,3,0
36,4,1,2,0,2609,1,0,2,30,8,141,9,-1,0,3,0
36,1,1,0,0,453,1,0,0,16,0,176,1,330,2,0,0
32,8,1,1,0,1694,1,0,0,28,4,929,1,-1,0,3,0
49,1,1,0,0,3,0,1,0,9,5,1439,6,-1,0,3,1
46,1,1,0,0,5393,1,0,0,20,9,997,2,-1,0,3,0
56,5,1,1,0,3738,1,0,0,17,0,156,1,305,6,1,1
42,2,0,2,1,2,1,0,2,5,8,380,1,-1,0,3,0
58,6,1,1,0,1407,1,0,2,30,8,58,1,-1,0,3,0
34,9,2,2,0,2733,0,0,0,14,5,604,1,-1,0,3,1
43,1,1,0,0,17,1,0,2,13,8,119,10,-1,0,3,0
38,7,1,1,0,4392,0,0,0,18,9,23,2,110,2,0,0
39,1,1,3,0,0,0,0,0,2,3,731,1,193,3,0,0
30,4,2,2,0,572,0,0,0,17,6,339,3,183,2,2,1
28,8,2,1,0,101,0,0,0,28,4,90,1,-1,0,3,0
33,9,2,1,0,1327,1,0,0,2,3,20,7,-1,0,3,0
29,9,2,1,0,510,1,0,2,16,6,179,15,-1,0,3,0
30,0,1,1,0,46,1,0,2,6,8,114,2,-1,0,3,0
33,6,1,1,0,49,1,0,0,14,8,170,7,-1,0,3,0
32,4,1,2,0,410,1,0,0,26,8,252,2,-1,0,3,0
47,1,1,0,0,673,0,1,0,14,1,106,6,-1,0,3,0
48,0,1,1,0,368,0,0,0,8,10,363,2,140,7,2,1
60,4,1,2,0,205,0,0,0,26,8,107,2,-1,0,3,0
31,6,1,2,0,0,1,0,0,30,5,1037,24,-1,0,3,0
31,9,1,1,0,40,1,0,0,20,9,294,2,-1,0,3,0
54,0,0,1,0,1872,0,0,0,13,3,439,5,-1,0,3,1
27,0,1,1,0,0,1,0,0,6,8,837,1,-1,0,3,1
22,8,2,1,0,254,0,0,0,13,4,143,2,-1,0,3,1
43,1,0,0,0,49,1,0,2,9,8,100,1,-1,0,3,0
52,6,0,1,0,385,0,1,0,26,1,96,4,-1,0,3,0
34,9,2,1,0,4367,0,0,0,13,1,121,2,-1,0,3,0
33,0,2,1,0,346,1,0,0,5,8,24,7,354,2,1,0
54,1,1,0,0,1311,0,0,1,15,10,485,3,184,3,0,1
39,7,1,1,0,323,0,0,0,3,2,1804,3,182,3,1,0
33,6,1,1,0,77,0,0,0,28,1,958,6,-1,0,3,0
39,9,2,1,0,671,0,1,0,11,5,98,2,-1,0,3,0
47,4,1,2,0,60,0,0,2,2,6,282,7,-1,0,3,0
55,5,1,1,0,905,0,0,0,30,4,861,1,2,1,1,0
36,0,1,1,0,788,1,0,0,6,8,403,1,345,1,0,0
45,7,2,1,0,1515,0,0,2,20,6,14,4,-1,0,3,0
39,0,0,1,0,1089,1,0,0,14,8,128,1,-1,0,3,0
35,7,0,1,0,543,1,0,0,22,5,624,2,-1,0,3,0
60,5,0,2,0,381,1,0,0,17,0,208,2,344,4,0,0
59,5,0,0,0,81,1,0,2,5,8,107,1,-1,0,3,0
53,6,1,1,0,1066,1,0,0,7,8,57,2,170,4,0,0
58,9,1,1,0,175,0,0,0,12,1,92,4,-1,0,3,0
33,9,0,1,0,488,0,0,0,5,1,332,2,-1,0,3,0
45,0,2,1,0,-342,0,1,2,30,6,158,1,-1,0,3,0
45,4,1,2,0,706,1,1,0,14,5,66,2,-1,0,3,0
42,1,1,0,0,271,1,0,2,8,8,84,4,-1,0,3,0
31,4,1,2,0,3739,0,0,0,11,1,117,3,-1,0,3,0
30,7,1,0,0,997,1,0,0,28,5,76,3,-1,0,3,0
35,1,1,0,0,0,0,0,0,21,5,145,3,-1,0,3,0
33,0,0,1,1,-18,1,0,0,6,8,244,1,359,3,0,0
71,3,0,0,0,1311,0,0,0,10,9,301,2,91,1,2,1
31,7,2,1,0,864,1,0,0,6,8,100,1,-1,0,3,0
59,5,1,1,0,524,0,0,0,28,4,166,2,-1,0,3,0
39,1,1,0,0,1411,1,0,2,20,8,625,2,-1,0,3,0
37,9,2,1,0,466,1,0,2,3,6,231,2,-1,0,3,0
46,10,1,0,0,641,1,0,2,19,6,201,1,-1,0,3,0
41,4,0,1,0,0,0,0,2,16,6,126,3,-1,0,3,0
27,9,2,1,0,471,1,1,0,24,5,136,2,-1,0,3,0
32,1,1,1,0,298,1,0,2,29,8,142,7,-1,0,3,0
53,0,1,1,0,109,0,0,1,30,11,431,1,120,1,2,0
30,1,2,1,0,-390,1,0,0,5,8,275,1,-1,0,3,0
49,10,1,2,0,-471,1,0,0,20,9,77,3,185,7,0,0
51,7,1,0,0,636,1,1,1,18,8,36,6,-1,0,3,0
40,0,1,1,0,3087,1,1,2,27,8,185,1,-1,0,3,0
46,9,0,1,0,-824,1,0,0,7,1,429,3,-1,0,3,1
29,1,2,1,0,228,0,0,0,5,3,355,1,-1,0,3,0
43,1,0,0,0,515,1,0,0,13,0,199,2,146,1,0,0
43,4,1,2,0,136,0,0,0,6,1,120,2,-1,0,3,0
35,1,2,0,0,337,1,0,2,9,8,127,1,-1,0,3,0
42,7,1,1,0,1376,1,0,0,2,6,271,2,92,4,2,1
54,1,1,1,0,844,0,0,1,5,3,8,7,189,18,1,0
26,9,2,1,0,-266,0,1,2,26,6,667,3,-1,0,3,0
18,8,2,3,0,438,0,0,0,1,11,425,1,-1,0,3,0
31,8,2,1,0,735,0,0,0,7,0,88,3,322,1,1,0
43,1,1,0,0,7727,1,0,2,15,8,302,8,-1,0,3,0
46,3,2,2,0,1328,0,0,0,22,1,1241,2,-1,0,3,0
34,1,1,1,0,1430,1,1,0,18,9,271,3,-1,0,3,0
41,3,1,1,0,13,0,0,0,11,1,155,4,-1,0,3,0
30,1,1,1,0,363,1,0,2,28,8,132,1,-1,0,3,0
31,4,2,2,0,1377,0,0,0,5,1,371,2,-1,0,3,0
29,1,2,1,0,-167,1,0,2,4,6,361,1,-1,0,3,0
58,0,1,1,0,92,1,0,2,27,8,180,1,-1,0,3,0
30,7,1,1,0,-932,0,0,2,27,8,349,3,-1,0,3,0
59,5,0,1,0,5845,0,0,0,14,8,1060,2,-1,0,3,1
30,9,2,2,0,2325,0,0,0,10,9,134,1,92,8,2,0
55,1,1,0,0,2144,1,0,2,20,8,129,8,-1,0,3,0
46,1,1,0,0,1204,1,0,0,8,0,139,2,-1,0,3,0
34,4,1,2,0,1602,1,0,0,18,5,287,2,-1,0,3,0
39,0,1,1,0,260,1,0,0,11,1,175,2,116,2,0,1
40,9,1,1,0,-357,1,0,0,16,5,700,4,-1,0,3,1
32,7,2,1,0,671,1,0,0,17,0,237,2,345,3,0,0
40,1,1,1,0,992,1,1,0,14,5,297,3,-1,0,3,0
57,9,1,1,0,9689,1,0,2,20,6,313,1,-1,0,3,0
31,1,2,1,0,5547,1,0,0,11,8,73,1,-1,0,3,0
38,9,1,1,0,253,1,0,2,5,8,416,1,-1,0,3,0
33,9,1,1,0,603,1,0,2,20,8,345,1,-1,0,3,0
43,4,1,2,0,2759,1,1,0,8,1,329,2,-1,0,3,0
36,7,2,1,0,-295,1,1,2,27,8,132,3,-1,0,3,0
51,4,1,2,0,994,0,0,0,3,11,268,1,98,3,0,0
34,0,1,1,0,0,0,1,0,22,5,136,2,-1,0,3,0
34,6,2,2,0,462,0,0,0,21,1,1877,3,-1,0,3,1
36,2,1,1,0,313,1,0,0,29,4,167,2,198,1,0,0
27,2,2,2,0,0,1,0,2,4,6,103,2,-1,0,3,0
32,7,1,1,0,2068,1,1,2,9,8,143,1,-1,0,3,0
43,4,1,0,0,8167,1,0,1,19,9,202,2,184,2,0,0
31,4,2,1,0,783,1,0,2,6,8,320,1,-1,0,3,0
19,8,2,0,0,245,0,0,1,10,9,98,2,110,2,1,0
41,1,1,1,0,1020,1,0,2,29,8,276,1,-1,0,3,0
28,1,1,1,0,339,1,0,2,26,8,100,2,-1,0,3,0
32,1,0,1,0,-289,1,1,0,21,5,808,5,-1,0,3,0
30,4,1,2,0,0,0,0,0,14,1,95,2,-1,0,3,0
43,7,1,1,0,14679,1,0,0,20,9,165,3,-1,0,3,0
31,4,2,2,0,35,0,0,0,28,1,27,16,-1,0,3,0
40,0,1,1,0,2082,0,0,2,12,6,82,1,-1,0,3,0
39,7,1,1,0,-378,1,1,0,22,5,132,6,-1,0,3,0
31,4,1,2,0,1750,1,0,1,14,8,90,3,-1,0,3,0
47,4,1,1,0,490,1,0,2,28,8,227,1,-1,0,3,0
29,1,1,1,0,7863,1,0,0,14,8,1129,1,-1,0,3,1
25,9,1,2,0,839,1,0,0,18,8,700,3,-1,0,3,1
22,0,2,1,0,33,0,0,0,12,3,369,1,-1,0,3,1
31,7,2,1,0,222,1,0,0,13,8,168,2,-1,0,3,0
49,4,1,2,0,271,1,0,0,5,3,18,6,-1,0,3,0
32,9,1,1,0,908,1,0,2,20,8,64,1,-1,0,3,0
60,1,1,0,0,38,1,0,0,15,8,109,11,373,1,1,0
55,0,1,1,0,0,0,0,0,28,1,16,28,-1,0,3,0
66,5,1,2,0,908,0,0,0,28,4,156,2,-1,0,3,0
40,4,1,1,0,4025,1,0,0,15,5,107,4,-1,0,3,0
55,1,1,1,0,89,1,0,2,5,8,106,3,-1,0,3,0
34,4,1,2,0,3167,1,1,0,21,9,152,1,-1,0,3,0
33,6,2,1,0,136,1,0,0,18,8,30,2,336,13,1,0
45,4,1,2,0,2671,0,0,0,14,1,94,4,-1,0,3,1
24,8,2,1,0,547,0,0,1,5,8,60,1,-1,0,3,0
44,4,0,2,0,0,0,0,2,6,6,373,1,-1,0,3,0
46,1,1,0,0,2023,1,0,0,21,9,118,1,-1,0,3,0
30,4,2,2,0,1268,0,0,0,16,5,73,4,-1,0,3,0
30,0,1,1,0,1589,1,0,0,18,9,51,4,-1,0,3,0
32,6,2,2,0,312,1,0,0,27,8,99,2,-1,0,3,0
30,9,1,1,0,371,0,0,0,7,1,124,2,-1,0,3,0
41,0,2,1,0,812,0,1,2,11,6,583,4,-1,0,3,1
46,4,1,2,0,0,1,0,0,14,5,247,2,-1,0,3,0
38,4,1,2,1,-562,1,0,2,3,6,206,1,-1,0,3,0
51,10,1,1,0,1052,0,0,0,25,1,280,4,-1,0,3,0
36,4,1,2,0,0,0,0,0,12,1,243,3,-1,0,3,0
46,11,1,3,0,2367,0,0,2,6,6,86,3,-1,0,3,0
34,1,1,0,0,1309,1,0,0,12,8,456,2,364,1,0,0
38,0,2,1,0,144,1,0,0,18,8,177,1,-1,0,3,0
58,4,1,1,0,139,0,0,0,27,8,188,1,161,2,1,0
30,4,2,2,0,420,0,0,0,25,1,618,3,-1,0,3,0
30,9,2,2,0,699,1,0,0,11,1,213,4,-1,0,3,0
31,6,1,2,0,3,1,0,0,29,5,215,4,-1,0,3,0
53,1,1,0,0,-211,1,1,0,3,3,195,6,251,2,0,0
38,1,1,1,0,702,0,0,2,17,6,92,2,-1,0,3,0
57,9,1,1,0,402,1,0,2,6,8,153,3,-1,0,3,0
33,1,1,1,0,467,1,0,2,21,8,494,2,-1,0,3,0
51,6,1,1,0,1377,0,0,2,20,6,9,2,-1,0,3,0
38,9,1,1,0,167,0,0,0,14,1,145,2,-1,0,3,0
58,5,1,0,0,3260,0,0,1,27,10,27,1,-1,0,3,0
46,7,1,1,0,273,0,0,0,22,1,565,2,-1,0,3,1
40,4,1,2,0,700,1,0,0,21,1,88,6,-1,0,3,0
35,4,0,2,0,771,1,1,0,19,9,110,1,93,5,0,0
33,0,2,2,0,146,0,0,0,23,5,351,3,-1,0,3,1
45,3,1,1,0,698,1,0,2,17,6,160,4,-1,0,3,0
32,10,2,1,0,1249,1,0,0,20,9,160,1,171,4,1,0
61,3,1,0,0,368,0,0,0,8,1,62,3,-1,0,3,0
39,2,1,2,0,4,1,1,0,2,3,871,4,-1,0,3,0
33,1,2,1,0,13494,1,0,2,20,6,27,25,-1,0,3,0
42,9,2,1,0,2646,1,0,0,23,5,280,4,-1,0,3,0
45,4,1,1,0,21,1,0,2,3,6,788,2,-1,0,3,0
59,2,1,2,0,705,1,0,2,20,8,446,2,-1,0,3,0
53,9,1,2,0,4323,1,0,2,15,8,58,5,-1,0,3,0
35,1,2,1,0,3508,1,0,0,15,5,94,3,-1,0,3,0
63,5,1,1,0,2896,0,0,0,1,5,304,1,119,2,2,1
46,4,1,2,0,0,0,0,2,7,8,70,2,-1,0,3,0
33,7,2,1,0,0,0,0,0,8,5,116,2,-1,0,3,0
27,9,2,1,0,3,0,0,2,3,6,68,6,-1,0,3,0
52,9,1,1,0,291,0,0,2,8,8,143,1,-1,0,3,0
59,5,1,1,0,1035,1,1,0,5,1,223,1,-1,0,3,0
32,1,1,1,0,822,1,0,0,14,8,19,8,366,6,0,0
35,4,1,1,0,533,0,0,0,6,1,221,12,-1,0,3,0
48,4,2,1,0,290,1,0,0,21,5,257,2,-1,0,3,0
41,4,0,1,0,276,1,0,2,7,8,60,1,-1,0,3,0
36,4,2,2,0,-155,1,0,0,29,4,94,1,-1,0,3,0
51,6,1,2,0,146,0,0,0,15,5,132,3,-1,0,3,0
43,7,2,3,0,0,0,0,2,5,8,73,1,-1,0,3,0
52,1,1,2,0,297,1,0,0,18,9,62,2,195,1,0,0
45,9,2,2,0,2087,0,0,0,29,1,29,14,-1,0,3,0
27,1,1,1,0,77,1,0,0,4,3,253,1,-1,0,3,0
56,4,1,2,0,705,0,1,0,11,1,86,2,-1,0,3,0
43,1,1,0,0,238,1,1,0,12,8,178,1,-1,0,3,0
27,0,2,1,0,4590,1,0,0,13,1,75,1,442,2,0,0
