LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
100000,2,2,1,40,0,0,0,0,0,0,89236,90828,83479,73749,68512,72518,3162,3523,3025,2344,5000,3000,0
130000,2,2,1,27,-1,-1,-1,-1,0,0,792,0,396,485,46773,47313,0,396,485,46684,1700,1712,0
60000,1,2,2,22,0,0,0,0,0,0,59575,51991,35435,19262,19285,19565,2051,1653,680,700,700,693,0
320000,2,1,1,41,0,0,0,0,0,0,97797,99672,101953,102284,104090,105859,4520,5050,3590,3700,3750,3510,0
180000,1,1,2,32,0,0,0,0,0,0,154374,153018,146396,136531,138502,136665,7500,7000,5000,5000,6000,5137,0
20000,2,3,1,42,2,2,2,0,0,0,16478,19187,18592,19431,19993,-1000,2994,0,1238,800,0,1000,1
50000,1,2,2,35,0,0,0,0,0,0,49878,46785,41728,41163,29408,30047,1718,2070,1505,1500,1242,1300,0
30000,1,2,2,26,-1,0,0,0,-1,-1,12813,14899,16790,12400,780,0,3000,3000,6000,780,0,0,0
50000,2,2,2,34,0,0,0,0,0,0,47303,48427,48069,49081,48485,49484,2807,3008,2812,2000,2000,2000,0
120000,1,2,2,45,1,2,2,2,2,2,63911,62286,67259,67659,68937,70674,0,6000,2100,3000,3000,2500,1
240000,2,1,1,44,-2,-2,-2,-2,-2,-2,2771,4756,3496,4708,1522,2407,4756,3496,4708,1522,2407,1576,0
30000,1,2,1,35,0,0,0,0,0,0,25989,27100,27868,28430,29077,29540,1533,1301,863,947,836,915,0
50000,2,2,1,31,-2,-2,-2,-2,-2,-2,0,323,0,0,0,0,323,0,0,0,0,0,0
100000,1,1,1,33,0,0,0,0,0,0,49415,50851,49528,50604,40966,40308,2284,1961,2037,1434,1469,1483,0
200000,2,1,2,47,-1,-1,-1,-1,-1,-1,30177,2039,174406,133073,45373,973,2061,175000,133100,46000,1000,0,0
240000,2,1,1,31,0,0,0,0,0,0,3371,2880,6809,29324,30924,35770,2000,4015,25000,2000,5000,2000,0
90000,2,2,1,55,2,2,2,0,0,0,83040,81998,83674,80890,31565,33049,900,4003,3000,3000,3000,2000,1
420000,2,1,2,41,0,0,0,0,0,0,79899,82012,84079,85614,87053,88657,3391,3427,2909,2877,2976,2686,0
60000,2,3,1,50,2,0,0,0,0,0,61349,61600,61952,60661,29095,17636,2900,3300,2000,900,889,21500,1
150000,2,5,1,25,2,0,0,0,0,0,156252,121999,28119,100540,88865,88526,3468,1867,92920,3578,3000,2200,0
140000,2,1,1,34,0,0,0,0,0,0,103288,98632,93615,91282,88128,87812,4500,4126,3509,3500,4000,3500,0
180000,1,1,1,38,1,-2,-1,-1,-2,-1,-47,-47,470,0,0,800,0,517,0,0,800,0,0
100000,2,2,2,24,0,0,0,0,0,0,85343,83855,78703,76544,75360,76507,2916,3000,3000,3000,3000,2700,0
260000,1,1,1,38,0,0,0,0,0,0,94152,91774,89485,85906,83619,81260,4150,4153,2913,3012,3088,3033,0
90000,2,1,2,24,0,0,0,0,0,0,53173,19825,20840,21023,20776,21055,1324,1339,1638,890,763,769,0
430000,2,2,2,33,0,0,0,0,0,0,191520,185187,173041,147383,135848,133591,8266,7666,6590,4711,4746,4421,0
100000,2,1,1,30,0,0,0,0,0,-1,43717,29954,24551,16333,9776,58408,3000,2500,2000,1000,58408,5800,0
100000,1,3,1,41,1,-1,-1,-2,-1,0,0,840,0,0,63562,66520,840,0,0,63562,4000,3000,1
50000,2,2,1,34,2,0,0,2,2,0,62643,59851,65545,62672,57755,55512,2151,10000,2100,0,2000,1861,1
30000,2,3,1,47,2,2,2,2,2,2,28073,28515,27150,28100,28104,28181,1800,0,2300,1200,1300,0,1
60000,2,3,2,22,-1,-1,-1,-1,0,0,4049,1808,3496,11548,14519,5861,1815,3496,11548,3500,200,1100,0
50000,1,3,1,40,0,0,0,0,0,0,46850,31923,47574,7613,7613,7756,2068,18135,2000,1000,1000,2000,0
400000,2,2,2,30,0,0,0,0,0,0,438569,446484,454826,411587,368563,252669,16718,16289,14100,12958,7807,6667,0
240000,2,1,2,36,-1,-1,-1,-1,-1,-1,330,3152,5400,3799,574,4899,3152,5416,3799,577,4899,1450,0
80000,1,1,2,31,-1,-1,-1,-1,2,-1,5994,32223,8308,4082,538,4085,13647,8314,4082,0,4085,0,0
50000,1,3,2,28,2,2,2,0,0,2,28129,29184,28421,28751,30685,30040,1800,0,1100,2400,0,1500,1
180000,2,2,1,31,0,0,0,0,0,0,115400,26721,8581,2475,2654,2676,2006,1407,1000,1000,1000,1107,0
180000,1,2,1,27,0,0,0,0,0,0,181219,183311,183936,181370,179904,172758,7000,8021,6315,6432,6409,6008,0
50000,1,1,2,30,0,0,0,0,0,2,43935,47744,40339,44377,48723,49841,5000,2000,5000,5000,2010,9,0
180000,2,2,1,26,0,0,0,0,0,0,3679,4711,3996,6007,3260,0,1105,1000,2011,503,0,0,0
70000,1,1,3,57,0,0,0,0,0,0,70051,69398,70352,69936,68118,65942,3567,2667,2321,2391,2316,2466,0
190000,1,1,2,32,0,0,2,0,0,0,5484,6192,4988,3440,3341,3228,2450,0,200,1000,1000,1000,0
310000,2,2,1,32,0,0,0,0,0,0,69886,70950,71403,69478,53786,52791,2177,2216,1879,1563,2000,1539,0
200000,1,1,2,29,0,0,0,2,2,2,137218,141808,151020,152040,164405,161525,6808,11620,5000,15000,0,4089,0
150000,1,2,2,52,-2,-2,-2,-1,0,0,4966,-1390,-4661,129847,131969,134515,1406,133122,136320,5001,5000,5001,0
360000,2,1,1,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,3220,1
130000,2,1,2,27,-2,-2,-2,-2,-2,-2,5188,-26,3955,0,708,2773,0,3981,0,708,2773,860,0
290000,1,2,2,28,0,0,0,0,0,0,240745,216678,205930,209010,213471,217561,9323,9000,8000,8000,7800,8238,0
20000,1,2,2,23,3,2,2,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1
20000,2,1,2,31,3,2,2,2,2,0,6186,5941,8541,8560,8274,9135,0,2869,305,0,1000,1000,1
90000,2,2,1,55,-2,-2,-2,-2,-2,-2,3388,0,0,0,0,7707,0,0,0,0,7707,0,0
100000,1,2,1,41,1,2,0,0,0,0,96310,78965,74289,70534,61450,65482,0,2600,6459,2500,5000,0,0
120000,2,1,1,36,-1,-1,-1,-1,0,-1,2779,6375,1086,1230,1230,2806,6428,1086,1230,0,2806,1750,1
50000,2,1,1,35,0,0,0,0,-1,0,45822,47173,48592,-22108,45709,39188,2413,2832,39,91983,1570,1445,0
30000,2,2,1,47,0,0,0,0,0,0,30567,58722,30077,29841,20075,12250,3778,1900,1019,26,1131,1209,0
50000,2,2,1,42,0,0,0,0,0,0,49624,49357,49366,49221,48848,47545,2100,2150,2200,2000,2000,3000,0
60000,2,1,2,24,0,0,0,0,0,0,60381,39798,38344,37311,37428,38187,1639,1590,1500,1354,1377,1514,0
50000,2,2,2,27,0,0,0,0,0,0,26655,27724,28676,27990,28790,29399,1800,1750,900,1200,1200,1100,0
50000,2,2,2,49,2,0,-1,-1,-1,0,38947,37799,3,18080,12227,13296,2000,1000,19000,12500,2000,2000,1
180000,2,1,2,26,0,0,0,0,0,0,60258,51699,48469,49553,49772,50829,2130,2200,2200,2000,2000,2100,0
100000,1,3,1,44,0,0,0,0,0,0,39649,43608,46899,47447,48035,40484,5000,5000,1554,1595,1686,1200,0
260000,2,1,2,36,1,2,2,2,2,2,2111,545,2332,1277,1996,1020,0,2007,0,1020,0,923,1
140000,2,3,2,31,0,0,0,0,0,0,92636,94641,96667,98883,79972,81642,3500,3600,3900,3000,3000,3200,0
50000,2,2,2,23,0,0,-2,-1,-1,-2,5961,0,0,700,0,0,0,0,700,0,0,0,0
200000,2,1,1,28,-1,-1,-2,-2,-2,-2,1760,0,0,0,0,0,0,0,0,0,0,0,0
100000,2,1,2,26,1,2,2,2,0,-1,3144,2949,4480,764,528,933,0,1795,0,13,933,3000,0
90000,2,1,2,28,-1,0,0,0,0,0,23940,92233,91308,53991,56032,51010,75000,5000,4300,2800,2800,3600,0
150000,1,1,2,66,0,0,0,2,2,2,131027,135519,147692,149166,151934,137885,6600,16200,5200,5110,0,5300,0
10000,1,3,2,61,0,0,0,0,0,0,7700,8595,9273,9774,9973,9638,1293,1235,1000,199,193,197,1
20000,2,3,2,24,-1,-1,-1,-1,-1,-2,5103,3773,10132,4818,0,0,3773,10139,4830,0,0,1960,0
80000,1,1,2,26,0,0,0,0,0,0,83593,72883,67337,60807,59088,47829,2727,3170,1940,2200,1700,1708,0
150000,2,2,1,37,-1,-1,-1,-1,-1,-1,2897,2486,-4,1494,-6,8047,2489,0,1498,0,8053,0,0
50000,2,2,1,24,0,0,0,0,0,0,7052,2105,7358,2912,2881,553,2003,7000,2900,2500,400,0,0
160000,2,3,2,32,0,0,0,0,0,0,56099,41085,35673,28880,27678,25518,3000,3030,2000,5000,4000,3018,0
330000,1,1,1,54,-2,-2,-2,-2,-2,-2,0,41219,374,0,15900,8601,41219,374,0,15900,8601,38000,0
170000,2,1,2,34,0,0,0,0,0,0,55623,49216,46239,36300,29350,28164,2253,1888,1200,3782,1160,976,0
100000,2,2,1,43,-1,-1,-1,-1,-1,0,21293,70962,9217,1845,41194,40325,70973,9226,1845,41194,2920,1374,0
30000,2,1,2,56,-1,0,0,-2,-2,-2,29033,17013,7024,7024,7024,7024,1283,7024,7024,7024,7024,7024,0
170000,1,2,1,26,0,0,0,0,0,-2,30779,30751,23602,16633,0,51269,1675,1500,1007,0,51269,1865,0
200000,1,1,1,41,1,2,0,0,2,2,150406,151415,156476,163330,162163,170867,5000,7500,11000,3000,11365,7000,1
50000,2,1,2,22,1,2,2,2,0,0,42611,41632,44069,37395,32284,32805,0,3509,0,1302,1191,1492,0
280000,2,2,2,30,0,0,-1,0,0,0,21489,-86,4414,64183,61001,60601,5,4500,60000,1244,2000,4000,0
230000,1,1,2,32,0,0,0,0,0,0,44734,47178,29582,38426,42500,43531,10120,20000,10000,5000,5000,5000,0
320000,2,2,2,28,0,-1,0,0,0,0,10668,44197,36538,34603,31596,30155,44462,12000,2000,1000,1000,5098,0
310000,2,1,1,37,-2,-2,-2,-2,-2,-2,123,123,0,123,0,0,123,0,123,0,0,0,0
140000,2,2,1,34,0,0,0,0,0,0,47922,49930,51980,54606,55220,56527,2710,2760,3386,2000,2082,2000,0
190000,2,3,1,45,0,0,0,0,0,0,76433,78472,80548,81778,83082,84811,3300,3331,3359,2663,2751,3000,0
290000,2,2,2,29,-2,-1,-1,-1,-1,-1,0,1591,0,302,390,1278,1591,0,302,390,1278,0,0
120000,2,2,1,36,2,2,0,0,2,2,117922,114621,115581,118481,116444,117283,0,4400,9000,0,9000,4400,1
190000,2,1,1,43,2,0,0,0,0,0,191869,193660,174848,124776,92684,100151,7305,6099,4793,3684,12251,1265,0
330000,1,1,2,33,0,0,0,0,0,0,223445,122096,125969,127044,127027,129945,5005,6000,3614,4000,4000,4000,0
150000,2,3,2,35,0,0,0,0,0,0,145063,134701,133145,120821,107280,105510,5000,5000,4030,4000,4000,4000,0
120000,2,1,1,41,0,0,0,0,0,0,118847,113190,114113,111593,112533,111672,5000,6000,5000,5000,5000,5000,0
30000,2,2,2,40,-1,-1,-2,-2,-1,-1,944,-764,-1202,-2230,6770,9579,0,0,0,9000,4653,0,0
40000,2,2,1,36,2,2,2,2,0,0,7129,8850,9733,9375,6003,2435,3147,1172,0,500,1015,1000,1
300000,2,1,1,42,-1,-1,-1,-1,-1,-1,400,0,14583,2506,2996,370,0,14583,2513,2996,370,1986,0
40000,1,2,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1,3,1,65,0,0,0,-1,-1,-1,25043,17472,8922,3932,2900,0,1374,1026,3944,3208,0,0,0
200000,1,2,1,45,0,0,0,0,0,0,200378,162374,154234,143953,147834,147373,6061,7048,5016,10294,5136,5225,0
80000,2,1,1,27,-1,-1,-1,-1,-2,-2,494,329,4724,0,1054,0,329,4750,0,1054,0,4252,0
30000,1,2,1,39,1,2,2,0,0,2,22595,24928,24230,26811,28702,28092,3000,0,3000,2327,0,1200,1
230000,2,2,1,45,-1,-1,-1,-1,-1,0,12047,17091,8743,31886,14893,8343,17094,8786,32467,14893,0,8968,0
30000,1,3,2,25,2,0,0,0,0,2,23421,24228,25331,26347,27508,30118,1500,1500,1439,1600,3200,0,1
20000,2,2,1,25,2,2,2,2,0,0,11202,12228,12738,11207,6720,5071,1500,1005,0,511,1283,0,1
400000,2,1,2,31,-2,-2,-2,-2,-2,-2,-287,-287,5439,5747,687,19898,0,5726,5753,687,19934,40024,0
590000,2,3,1,39,0,0,0,0,0,0,128659,128715,127961,128112,128798,128467,5025,5693,6007,5013,4701,4944,0
150000,2,1,1,38,-2,-2,-2,-2,-2,-1,14391,1213,4952,1040,3617,540,1213,4952,1040,3617,540,17120,0
20000,2,2,2,26,-1,-1,-1,-1,-1,-2,767,376,987,1119,-222,-222,376,987,1200,0,0,0,1
50000,1,2,2,29,0,0,2,0,0,0,13778,15837,16285,17009,18223,18778,2600,1000,1300,1500,1000,1000,0
170000,2,2,2,48,0,0,0,0,0,0,99728,97889,99902,100128,101531,102770,4500,5000,4000,4000,4000,7000,0
160000,2,2,2,50,-2,-2,-2,-2,-2,-2,3,3,3,3,13333,0,13333,13333,13333,26663,0,11913,0
200000,2,1,2,29,1,-2,-1,-1,-1,-1,0,0,3941,16405,-150,2327,0,3941,16405,0,2477,0,0
30000,2,2,1,38,-1,-1,-2,-1,0,-1,2805,0,0,48514,49300,691,0,0,48514,986,691,4645,0
10000,1,3,1,46,-1,2,2,4,3,2,6277,7019,9557,9269,8836,8548,1000,2819,0,0,0,250,1
60000,2,2,2,22,0,0,-1,-1,0,0,11718,4878,18347,15707,18976,6355,1000,37325,20800,3500,1232,113,0
390000,2,1,1,33,0,-1,0,0,0,0,5602,48329,45281,31219,24962,17002,48329,2287,1500,4962,815,10000,0
180000,2,1,1,47,-1,-1,-1,-1,0,-1,807,4246,2727,5507,1382,538,4246,2727,5507,0,538,304,0
50000,2,2,2,23,1,3,2,0,0,0,7181,6908,5187,4643,3385,1839,0,0,1022,237,100,50,0
120000,1,2,3,48,0,0,0,0,0,-2,61673,60679,61943,58744,-36156,-36156,2345,3419,5026,15651,0,0,0
10000,1,2,2,23,0,0,0,0,0,0,5324,6509,7313,6469,6988,7489,1279,1083,500,1000,1000,142,0
190000,1,1,2,36,2,2,2,2,2,2,107689,109678,110887,111871,114223,116577,5200,4500,4300,4300,4400,4500,1
50000,1,2,2,32,4,3,2,0,0,0,45734,44741,43562,44039,45008,25775,0,0,1262,1358,1275,1590,0
180000,1,3,1,36,-1,-1,-1,-1,-1,-1,1321,590,584,1196,3040,8009,590,584,1202,3049,8009,7820,0
50000,1,2,2,28,0,0,0,0,0,0,45622,47061,48264,27806,24901,25441,2500,2500,2000,2000,941,3113,1
30000,1,2,1,51,0,0,0,0,0,-2,28916,29451,27779,28340,0,0,11592,1500,959,0,0,0,1
170000,2,2,2,24,-1,-1,2,0,0,-1,1166,4144,3889,4889,4139,430,3000,0,1000,0,1000,17342,1
100000,2,2,2,41,-1,-1,-2,-1,0,0,1023,0,0,50063,22767,23399,0,0,50063,900,1000,1000,0
210000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,1577,0,0,0,0,1577,0,0,0,0
120000,2,3,2,31,-1,-1,-1,-1,-1,-1,1769,390,390,390,390,390,390,390,390,390,390,1079,0
60000,2,3,1,63,0,0,0,0,0,0,59471,59021,49580,38140,29843,27719,2400,1940,1477,1025,1006,1261,0
20000,1,2,2,54,0,0,0,0,0,0,37720,12266,8999,8810,10167,11710,1200,1200,1600,1500,1700,1000,0
230000,1,1,1,39,1,-1,-1,-2,-2,-2,-17,1786,0,0,0,0,1803,0,0,0,0,0,0
100000,2,1,2,28,0,0,0,0,0,0,16601,14414,11307,11139,11361,9816,1539,1124,495,500,758,0,0
320000,2,1,2,33,-1,-1,2,0,0,-1,368,10038,8434,7061,1289,365,10550,0,0,0,365,12110,0
480000,2,3,1,36,-1,0,0,-1,-1,-1,19311,13368,7000,7331,7000,7000,1368,1000,7331,7000,7000,7000,0
280000,1,2,2,30,0,0,0,0,0,0,29161,14908,237367,233819,198890,189064,1282,233836,6935,5931,19157,5905,0
210000,2,2,1,43,-1,-1,-1,-1,-1,-1,3088,5045,8024,1292,1000,3340,5056,8042,1292,1000,3340,7941,0
60000,1,2,2,25,-1,-1,0,-1,-1,0,480,1675,3630,578,4825,6200,1675,2500,578,4825,2000,2435,0
260000,2,3,1,36,0,0,0,0,0,0,118028,113611,107853,103031,98487,77783,4379,3670,4000,4000,3000,3000,0
280000,1,1,1,44,-2,-1,-1,-1,-1,0,593,1763,53669,4707,22014,3415,1777,53934,4726,22102,12,1301,0
500000,1,2,1,42,1,-1,2,2,0,0,-984,3516,1924,1924,8924,6729,4500,0,0,7000,36,532,1
130000,1,3,2,39,1,2,2,2,2,2,71034,69329,74175,72383,77217,75820,0,6000,0,6000,0,6000,0
30000,2,2,1,33,4,3,2,0,0,2,31087,29545,26270,24966,23834,20859,0,0,2000,2000,0,1200,1
90000,1,2,1,47,0,0,-1,-1,-2,-1,54268,52500,2888,0,0,300,2425,2888,0,0,300,0,1
60000,2,3,2,26,0,0,0,0,0,0,58643,47548,48491,28518,29157,30073,2100,2000,1000,959,1300,500,0
10000,1,2,2,54,0,0,2,2,0,0,5186,8225,8244,7963,8134,9995,3300,300,0,299,2000,0,0
290000,1,1,2,41,-2,-2,-2,-2,-2,-2,3394,-186,37392,6106,14839,11209,0,37578,6136,14913,11264,2296,0
200000,1,2,1,34,0,0,0,0,0,0,135654,173946,176894,170754,172332,175960,66022,6101,5898,6053,6288,8000,0
420000,2,1,1,30,-1,-1,-1,-1,-1,-1,3790,19292,15068,37435,-1896,18995,19292,15087,37435,287,25087,3046,0
130000,1,1,2,34,2,2,2,0,0,2,72996,75241,73442,75115,79230,81278,4000,0,3500,5500,3500,0,1
240000,2,2,1,40,-1,-1,-1,-1,-1,-1,390,390,390,390,232,540,390,390,390,232,698,390,0
130000,2,3,2,36,0,0,0,0,0,0,127544,126771,124824,123174,100585,97687,5963,6316,4845,3471,3673,3590,0
260000,2,2,1,41,-2,-2,-2,-2,-2,-2,8154,1365,717,717,2325,1117,1365,717,717,2325,1117,891,0
200000,2,1,1,38,0,0,0,0,0,0,185155,180069,179899,170716,164553,165326,6500,8000,7520,6000,6100,7500,0
200000,1,2,1,35,-1,-1,-1,-1,-1,0,8028,3729,-19,3920,4452,685,3747,0,3939,4470,3,1064,0
150000,1,5,1,36,0,0,0,0,0,0,216482,220889,133616,136378,139219,142172,5500,3800,3900,4000,4100,4100,0
60000,2,3,1,38,0,0,0,0,-1,-1,26583,24825,23027,12947,390,700,1864,1206,259,390,700,13628,0
20000,1,1,2,23,2,2,0,0,0,0,15077,15534,16540,17267,17475,17838,1000,1273,1000,631,650,803,0
50000,1,2,2,51,0,0,0,0,0,0,41700,42858,44131,14242,14525,14830,1853,2126,1237,520,539,542,0
30000,2,3,2,48,0,0,0,0,0,0,1445,3410,5338,7239,9112,10949,2000,2000,2000,2000,2000,2000,0
200000,2,1,1,37,-1,-1,0,-1,0,0,1382,23942,18143,11770,22155,13235,23994,10112,11770,12155,3000,30075,0
130000,2,3,1,28,0,0,0,0,-2,-2,100143,50456,50000,0,0,0,2500,1000,0,0,0,0,0
30000,1,1,2,28,2,0,0,0,0,0,22329,23665,47968,24784,25784,2901,2000,1400,2000,1000,1000,1000,1
20000,1,2,1,51,0,0,0,0,0,0,14681,14777,15025,16504,17950,19558,1562,1200,2000,2000,2000,3000,0
50000,1,2,2,35,0,0,0,0,0,-1,57570,54383,49966,7825,3753,34287,2460,1140,226,555,35190,1203,1
90000,2,2,1,23,0,0,0,0,0,0,12770,14241,14895,25195,23769,2269,2500,1200,10500,7000,1000,0,1
50000,2,3,2,32,0,0,0,0,0,0,48237,49097,43763,37657,38530,39409,1755,1614,1627,1500,1500,1822,0
190000,2,1,2,32,-2,-2,-2,-2,-2,-2,8010,922,3200,15010,4575,7279,922,3208,15010,4575,7279,0,0
140000,2,2,1,39,-1,-1,-1,-1,-1,-1,567,1498,1139,380,2340,837,1498,1139,380,2340,837,380,0
100000,2,1,2,28,1,-1,-1,-2,-2,-2,290,930,977,0,0,0,1534,977,0,0,0,0,0
50000,2,3,1,35,-1,-1,0,0,0,0,10458,37907,33604,25303,17841,6980,37907,1599,1200,0,0,3570,0
30000,2,3,1,53,0,0,0,0,0,0,8615,9960,11492,12391,12891,9069,1500,1700,1500,500,1000,0,0
110000,1,2,1,32,0,0,0,0,0,2,110198,107710,83913,47369,48905,46046,3851,3021,1649,3513,0,1664,0
300000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,1,3,2,38,0,0,0,0,0,0,101254,105254,121893,109647,56157,37293,16002,30039,15019,10000,10000,8000,0
210000,2,1,1,37,0,0,0,0,0,0,211749,205947,201848,168664,172013,175557,7000,10015,10000,5331,5748,48061,0
160000,1,3,1,33,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
500000,2,2,1,31,-1,-1,-1,0,0,0,2181,5625,60201,45299,40940,16923,5700,60207,1000,838,4476,24236,0
220000,2,1,2,30,-1,-1,-1,-1,-1,2,2731,3403,5990,7767,42731,33266,3403,5990,7767,40645,0,4622,0
100000,2,2,2,33,0,0,0,0,0,0,61089,81262,59110,70052,84659,57648,30010,10047,20000,17000,5000,10000,0
250000,1,2,1,45,0,0,0,0,0,0,142001,135291,138084,100574,40066,38765,5084,6399,5000,2000,1615,2000,0
110000,1,3,1,37,0,0,0,0,0,0,61807,62499,62162,60605,60272,60145,2300,2200,2300,2200,2300,2300,0
390000,2,2,1,31,0,0,0,0,0,-2,49667,33900,33545,16666,0,0,1700,17000,333,0,16666,13807,0
160000,2,2,2,27,0,0,0,0,0,0,163418,164211,165587,161950,161680,164031,6200,7600,6100,5900,6300,7500,0
290000,2,3,2,27,0,0,0,-1,-1,-1,63584,28972,10772,22463,164570,9672,2000,1399,22468,164791,9672,18889,0
200000,2,2,2,36,0,0,0,0,0,0,193083,195259,196120,168814,163509,172037,9000,8993,7503,6000,11300,6103,0
180000,2,1,2,26,2,2,0,0,0,0,182218,173980,262878,128739,130929,130437,0,5000,5000,4738,4915,4661,0
50000,2,2,2,37,1,2,0,0,0,0,26305,25583,26649,27584,28135,28878,0,1481,1416,967,1156,1000,0
130000,1,1,1,42,-1,2,-1,-1,0,0,390,390,955,1170,1170,780,0,955,1170,0,0,0,1
250000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,2,5,1,32,0,0,0,0,0,0,84942,56366,4252,6129,6423,7208,2500,1500,2000,500,1000,1000,0
30000,1,6,2,49,0,0,0,0,0,0,29429,29959,29467,28292,28819,28787,3000,1800,2000,2590,10000,1452,0
150000,1,3,2,39,-2,-2,-2,-2,-2,-2,1580,2925,-551,-1944,-4430,-5813,2935,4,7,4,7,10004,0
90000,1,1,2,27,-1,-1,-1,-1,-1,-1,3382,4983,3396,1457,750,3091,4983,3396,1464,750,3091,5943,0
170000,1,1,2,36,-1,-1,-1,-1,-1,-1,37830,11160,4336,947,316,3797,11376,4346,947,316,3797,316,0
130000,2,1,2,26,-1,-1,-1,-1,-1,-1,11149,3150,8552,5459,2850,9611,3160,8591,5463,2855,9611,8901,0
200000,2,2,2,27,0,0,0,0,0,0,127843,131352,130884,132142,118084,114281,6579,4734,4368,4183,4227,4066,0
220000,2,1,2,36,0,0,2,0,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,0
50000,1,3,1,59,1,2,0,0,0,0,48504,46768,47976,39703,19777,19162,0,2100,2000,1000,1000,1000,0
500000,2,2,1,49,-2,-2,-2,-2,-2,-2,12871,5177,4199,7507,4696,58292,5177,4199,7507,4696,58292,36000,0
220000,2,2,1,41,-1,2,2,-1,2,-1,650,650,325,950,475,325,325,0,950,0,325,325,1
60000,2,2,2,27,3,2,2,2,4,3,56670,57252,55764,64522,62945,61700,2100,0,9700,0,0,0,1
50000,1,3,1,36,1,3,2,5,4,3,21031,20411,23766,23114,22173,21521,0,4000,0,0,0,1250,1
20000,2,2,1,24,2,0,0,0,0,0,17597,18629,19318,19434,19571,19792,1619,1308,688,706,806,595,1
370000,2,2,1,35,0,0,0,0,0,0,236242,240804,243293,226471,217901,195244,10301,11000,9004,6930,6000,6100,0
50000,2,1,2,27,0,-1,-1,-1,-1,-1,13301,1400,780,390,42958,44849,1400,780,390,42958,3500,0,0
30000,2,1,2,24,0,0,0,0,0,0,17615,18338,19350,19734,20301,20812,1310,1322,706,885,1000,614,0
680000,1,1,2,37,0,0,0,0,0,0,18314,16088,17806,15498,13810,164969,2700,2400,600,400,161000,5800,0
240000,2,3,2,35,0,0,0,0,0,-1,18086,11226,7899,8072,728,24511,1133,1124,2000,728,24709,1972,0
70000,2,1,1,29,0,0,0,0,0,0,68494,68532,69475,69582,69589,68728,3200,3300,3100,2800,2600,2940,0
340000,2,2,1,37,0,0,0,0,0,0,36006,12144,17164,15821,12317,14850,5000,10326,5000,10000,5000,5000,0
130000,1,2,2,26,-1,0,0,-1,-1,-1,296,1299,-1,500,0,936,1003,0,501,0,936,1002,1
360000,2,1,2,26,0,0,0,0,0,-1,23411,27796,30400,33100,180000,196,4796,3400,3100,146900,196,2963,0
30000,2,1,2,27,-1,-1,-1,-1,-1,-1,7843,2670,2670,2670,10302,15643,2670,2670,2670,10302,15643,9947,0
500000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,3,1,24,1,-2,-1,0,0,0,-1037,-1037,49024,49806,30212,30419,0,52806,1872,1200,1100,1250,0
100000,2,2,2,25,0,0,2,0,0,0,87401,93476,91077,92885,94831,96907,7497,0,3324,3442,3653,4449,1
210000,1,2,1,54,2,-1,-1,-1,-1,-1,471,176,195,485,210,3483,176,195,485,0,4466,417,0
190000,2,2,1,46,0,0,0,0,0,0,80903,83900,86897,90399,85698,88400,5000,5000,5600,3000,4000,4500,0
100000,2,2,1,34,-1,2,-1,-1,0,0,296,148,620,296,148,0,0,620,296,0,0,563,0
320000,1,1,1,33,0,0,0,0,0,0,325445,202853,57051,161651,182265,0,10000,15000,105000,55000,0,0,0
80000,1,2,1,31,2,0,0,-2,-2,-2,81712,78535,0,0,0,0,3271,0,0,0,0,0,1
30000,1,2,2,25,0,0,0,0,0,0,26328,27470,28541,28509,29265,0,1868,1939,907,1100,0,0,1
290000,2,3,1,46,-1,0,0,-1,-1,0,73612,44236,3253,766,168322,169676,2207,1000,766,168342,7000,5100,0
50000,1,3,2,34,0,0,0,-2,-2,-2,50375,51400,0,0,0,0,2400,0,0,0,0,0,0
30000,1,3,1,44,-2,-2,-2,-2,-2,-2,2180,0,0,0,0,0,0,0,0,0,0,0,0
200000,1,1,2,45,0,0,0,0,0,0,14027,16016,16905,11791,7983,6327,5006,3024,2017,173,1002,3197,0
230000,2,1,2,38,0,0,0,0,0,0,217578,224020,227311,184500,128190,130883,9840,8750,7470,4540,4710,4750,0
100000,1,1,2,25,-1,-1,-1,-1,-1,-1,1522,291,1791,2367,4589,291,291,1791,2367,4613,291,291,0
