age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
53,9,0,1,0,305,0,1,2,17,6,192,1,-1,0,3,0
54,4,1,2,0,8295,0,0,0,2,10,849,2,119,1,2,1
33,1,1,1,0,0,1,1,0,11,5,443,1,-1,0,3,0
44,9,0,1,0,0,0,0,0,12,1,56,2,-1,0,3,0
46,4,1,0,0,-268,1,0,2,27,8,99,1,-1,0,3,0
59,4,0,1,0,0,1,0,2,28,8,248,6,-1,0,3,0
31,0,1,1,0,5,0,0,2,16,8,102,1,-1,0,3,0
34,6,2,2,0,72,1,0,2,2,6,69,1,-1,0,3,0
39,4,1,2,0,198,1,0,2,19,8,138,8,-1,0,3,0
51,3,1,3,0,21244,0,1,0,4,1,166,2,-1,0,3,0
26,1,1,0,0,5116,1,0,0,22,5,246,3,-1,0,3,0
54,4,1,0,0,1691,1,0,0,20,9,186,1,-1,0,3,0
26,9,2,1,0,2002,0,0,0,29,4,146,1,-1,0,3,1
49,1,1,1,0,3309,1,0,0,15,8,349,2,-1,0,3,0
41,9,1,1,0,1270,1,0,2,5,8,1389,1,-1,0,3,1
56,7,1,1,0,654,0,0,0,15,11,875,1,-1,0,3,1
53,0,2,1,0,2892,0,0,0,9,0,527,3,-1,0,3,1
49,1,1,1,0,134,1,1,2,27,8,265,2,-1,0,3,0
60,4,1,2,0,6,1,0,0,6,8,787,3,-1,0,3,0
45,2,2,2,0,1678,0,0,2,16,6,133,2,-1,0,3,0
26,4,2,2,0,4683,1,0,1,5,9,5,1,-1,0,3,0
49,1,1,0,0,1032,1,0,2,2,6,41,5,-1,0,3,0
51,0,0,1,0,212,1,1,0,16,0,168,1,-1,0,3,0
30,4,1,2,0,1251,0,0,0,5,3,11,5,-1,0,3,0
51,9,1,2,0,1347,1,1,0,10,3,160,1,243,1,0,1
34,9,2,1,0,102,0,0,0,30,4,89,1,-1,0,3,0
43,10,1,0,0,960,1,1,2,15,8,241,2,-1,0,3,0
36,9,0,1,0,19,1,1,2,26,8,109,1,-1,0,3,0
56,4,0,2,0,722,0,0,0,19,3,134,3,94,2,0,0
49,0,1,1,0,0,1,1,0,29,5,71,7,-1,0,3,0
46,9,1,1,0,966,1,1,0,19,1,40,2,-1,0,3,0
41,9,0,2,0,2611,1,0,0,1,6,129,1,314,2,0,0
32,9,2,1,0,5600,1,0,0,21,9,77,1,-1,0,3,0
29,9,0,1,0,-95,1,0,0,2,3,42,7,228,1,1,0
52,1,1,0,0,320,1,0,0,6,3,306,3,253,4,1,0
29,2,2,2,0,219,1,0,0,18,8,76,2,356,1,0,0
31,7,1,1,0,246,1,0,2,16,8,230,2,-1,0,3,0
29,4,1,2,0,1474,1,1,2,29,8,79,3,-1,0,3,0
37,4,1,2,0,0,0,0,0,24,9,187,2,-1,0,3,0
34,4,1,2,0,3696,0,0,0,8,0,758,2,160,5,1,1
38,1,1,1,0,861,1,0,0,11,8,565,2,-1,0,3,0
39,4,1,2,0,1090,1,0,0,14,8,11,5,-1,0,3,0
26,1,2,1,0,2,1,0,0,7,8,223,1,-1,0,3,0
32,4,2,2,0,1493,1,0,2,28,8,65,11,-1,0,3,0
32,1,2,0,0,3595,1,0,0,21,9,171,2,-1,0,3,0
33,9,2,2,0,8874,0,1,2,21,8,152,3,-1,0,3,0
36,2,1,2,0,1169,1,0,2,6,8,168,2,-1,0,3,0
28,0,1,3,0,-1,1,0,0,16,0,34,1,-1,0,3,0
47,9,0,1,0,129,0,0,0,2,3,110,2,222,2,0,0
30,1,2,1,0,567,1,0,0,28,5,317,5,-1,0,3,0
28,8,2,2,0,737,1,0,2,27,8,125,1,-1,0,3,0
47,7,1,1,0,-98,1,1,1,13,8,211,1,-1,0,3,0
58,1,1,1,0,221,1,0,0,17,0,115,2,343,2,0,0
27,0,2,2,0,954,0,0,0,29,4,186,1,-1,0,3,0
44,4,1,2,0,786,1,0,2,20,6,15,7,-1,0,3,0
45,4,1,2,0,203,0,0,2,16,6,202,4,-1,0,3,0
29,1,1,3,0,356,1,0,2,4,6,169,2,-1,0,3,0
51,9,1,1,0,1490,1,0,0,18,5,227,2,-1,0,3,0
41,9,2,2,0,-89,1,0,0,3,3,195,4,251,4,0,0
48,1,2,1,0,-552,0,1,0,21,9,150,2,-1,0,3,0
36,4,1,2,0,596,1,0,2,2,6,372,2,-1,0,3,0
37,1,2,0,0,6969,1,0,2,20,8,412,1,-1,0,3,0
46,4,0,2,0,624,0,0,0,18,7,420,1,276,1,1,1
39,4,1,2,0,839,0,1,0,11,10,365,2,774,11,0,0
50,0,1,1,0,1906,0,0,2,16,8,174,17,-1,0,3,0
27,8,2,3,0,910,1,1,2,27,8,77,1,-1,0,3,0
55,1,0,1,0,1613,1,0,0,3,0,296,1,270,3,0,1
30,9,2,2,0,405,1,0,0,4,3,128,1,274,1,0,0
40,8,2,1,0,5349,0,0,2,6,6,471,1,-1,0,3,0
43,7,1,1,0,3608,1,0,2,16,8,165,6,-1,0,3,0
49,9,2,1,0,0,1,0,2,20,8,484,2,-1,0,3,0
47,7,0,1,0,743,1,1,2,13,8,367,1,-1,0,3,0
35,2,1,1,0,6851,1,0,0,19,9,225,1,-1,0,3,0
55,1,1,0,0,5109,0,0,2,19,6,55,1,-1,0,3,0
46,1,1,0,0,587,1,0,2,8,8,173,2,-1,0,3,0
25,2,2,2,1,6,1,1,2,27,8,3,4,-1,0,3,0
19,8,2,1,0,329,0,0,0,30,0,169,1,190,2,2,1
43,4,1,2,0,348,0,1,0,15,5,88,3,-1,0,3,0
45,9,1,1,0,351,1,0,1,29,1,18,2,-1,0,3,0
38,1,1,0,0,1455,1,0,1,12,8,101,2,356,2,0,0
46,4,1,2,0,1103,1,0,0,13,8,185,2,278,3,0,0
35,1,1,1,0,80,1,1,2,2,6,579,2,-1,0,3,0
43,3,2,0,0,103,0,0,2,17,6,198,1,-1,0,3,0
47,10,1,1,0,0,0,0,2,19,6,284,1,-1,0,3,0
22,1,1,1,0,36,1,0,2,19,8,120,3,-1,0,3,0
48,1,0,0,0,-110,1,0,0,12,8,942,1,-1,0,3,0
38,4,1,2,0,93,1,0,0,25,8,74,1,272,4,0,0
51,4,2,2,0,2523,1,0,0,16,0,150,1,-1,0,3,0
32,9,1,1,0,106,0,0,0,9,3,12,8,174,9,1,0
53,4,1,2,0,210,0,0,0,19,1,96,2,-1,0,3,0
39,4,1,2,0,481,0,0,0,7,2,929,5,189,1,1,1
59,6,1,2,0,6237,1,0,0,8,8,63,1,169,2,0,0
35,9,2,1,0,1708,1,0,2,2,6,110,3,-1,0,3,0
33,1,1,1,0,-260,1,1,0,17,5,224,2,-1,0,3,0
40,4,1,2,0,132,1,1,0,18,9,170,2,-1,0,3,0
41,7,1,1,0,6687,1,0,0,21,9,41,2,123,3,0,0
46,9,0,1,0,435,1,0,2,15,8,192,3,-1,0,3,0
44,10,1,1,0,304,1,0,2,12,8,129,2,-1,0,3,0
39,0,1,1,0,8,1,0,1,15,8,155,6,-1,0,3,0
33,9,2,2,0,390,1,0,0,3,3,161,1,256,1,0,0
49,1,1,0,0,1119,1,0,2,20,6,493,1,-1,0,3,0
36,4,2,2,0,202,0,0,0,13,1,150,4,-1,0,3,0
38,9,1,1,0,318,0,0,0,5,1,274,1,182,6,2,1
35,9,1,1,0,0,0,0,0,20,9,251,1,-1,0,3,0
59,0,1,0,0,6187,0,0,0,31,5,114,4,-1,0,3,0
32,4,2,2,0,131,1,0,0,11,1,112,1,81,1,1,0
36,4,0,2,0,1343,1,1,2,16,8,73,1,-1,0,3,0
29,0,0,1,1,-489,1,0,2,4,6,249,2,-1,0,3,0
53,9,1,1,0,910,0,0,0,17,9,156,1,-1,0,3,0
27,4,2,2,0,2821,1,0,0,17,0,186,2,-1,0,3,0
51,9,1,3,0,-168,0,0,0,31,5,56,3,-1,0,3,0
38,7,1,1,0,503,0,0,2,20,6,13,4,-1,0,3,0
49,1,1,1,0,64,1,0,2,7,8,293,3,-1,0,3,0
23,1,2,1,0,13,1,1,2,27,8,280,3,-1,0,3,0
59,5,1,0,0,1245,0,0,2,18,6,205,2,-1,0,3,0
57,5,1,2,0,0,0,0,0,12,1,116,4,-1,0,3,0
36,1,1,1,0,420,1,0,0,22,5,58,1,-1,0,3,0
47,0,2,0,0,683,0,0,0,17,0,73,1,148,1,0,0
46,0,1,1,0,120,1,0,2,14,8,20,11,-1,0,3,0
33,4,2,2,0,2667,1,0,0,18,8,57,1,180,3,0,0
48,6,1,1,0,884,1,0,0,31,5,118,2,-1,0,3,0
40,4,2,0,0,1527,0,1,0,20,9,317,2,-1,0,3,0
27,4,1,2,0,9630,1,0,0,25,5,190,4,-1,0,3,0
62,5,1,2,0,0,0,0,0,17,2,188,2,-1,0,3,0
37,9,2,2,0,5122,1,0,2,20,8,396,1,-1,0,3,0
42,1,1,1,0,0,1,0,0,21,9,328,6,-1,0,3,0
73,5,1,2,0,443,0,0,0,5,3,133,2,-1,0,3,0
32,7,2,1,0,335,1,1,2,4,5,99,1,-1,0,3,0
32,0,2,1,0,642,1,0,0,5,3,52,1,253,2,0,0
30,7,2,2,0,717,1,1,0,15,8,116,1,-1,0,3,0
38,0,1,1,0,1073,1,0,2,21,8,207,2,-1,0,3,0
54,0,2,1,0,3344,1,0,0,14,8,12,8,-1,0,3,0
45,4,0,2,0,6542,1,0,0,13,1,93,4,-1,0,3,0
54,9,0,1,0,-369,0,0,0,22,5,246,4,-1,0,3,0
50,4,1,2,0,0,0,0,2,17,6,117,3,-1,0,3,0
32,0,2,1,0,1465,0,0,1,30,4,118,5,-1,0,3,0
36,1,1,1,0,2426,1,0,0,20,9,308,1,-1,0,3,0
37,6,1,1,0,2203,0,1,0,5,3,9,8,-1,0,3,0
31,1,1,1,0,1030,1,0,0,31,5,180,5,-1,0,3,0
38,4,1,2,0,5779,1,0,2,23,8,75,3,-1,0,3,0
46,9,0,1,1,-1361,1,1,0,18,9,78,1,-1,0,3,0
34,0,1,1,0,-312,1,0,2,9,8,232,1,-1,0,3,0
61,5,1,1,0,2801,1,1,0,10,7,239,1,-1,0,3,1
48,0,2,1,0,1150,1,0,2,28,8,357,1,-1,0,3,0
54,1,1,1,0,682,1,1,2,26,8,133,1,-1,0,3,0
33,6,1,2,0,416,1,1,2,23,8,290,1,-1,0,3,0
33,1,1,1,0,152,1,0,2,13,8,351,2,-1,0,3,0
81,5,0,3,0,9224,0,0,1,9,9,235,2,-1,0,3,0
33,4,2,2,0,5276,0,0,0,4,9,572,1,-1,0,3,0
58,0,1,1,0,5680,0,1,0,18,9,237,2,-1,0,3,0
34,4,2,2,0,1640,1,0,2,26,8,160,3,-1,0,3,0
46,3,1,0,0,269,0,0,0,8,1,188,5,-1,0,3,0
38,1,0,1,0,889,0,1,2,18,6,362,1,-1,0,3,0
59,9,1,1,0,259,0,0,0,18,7,224,1,-1,0,3,1
44,1,1,0,0,1147,1,0,0,12,8,23,1,-1,0,3,0
25,0,2,1,0,131,1,1,2,9,8,237,1,-1,0,3,0
32,4,2,2,0,751,1,0,2,8,8,64,1,-1,0,3,0
50,0,1,1,0,311,1,1,2,18,6,417,3,-1,0,3,0
56,3,1,2,0,1922,1,0,0,24,5,247,2,-1,0,3,0
36,2,1,1,0,227,0,0,0,19,9,294,2,-1,0,3,0
58,2,1,0,0,1153,1,1,1,12,8,206,6,337,6,0,0
45,0,0,1,0,59,1,0,0,24,5,873,8,-1,0,3,1
40,1,0,1,0,125,1,0,2,19,8,349,2,-1,0,3,0
41,7,1,3,0,88,1,0,0,11,8,105,1,336,2,0,0
60,4,1,2,0,1573,0,0,1,7,5,79,15,-1,0,3,0
34,4,1,2,0,697,0,0,0,5,1,166,1,-1,0,3,0
42,9,1,1,0,69,1,1,0,17,9,55,1,-1,0,3,0
44,6,1,0,0,4,0,0,0,12,1,327,2,-1,0,3,0
71,5,1,2,0,2887,0,0,0,30,6,128,1,-1,0,3,1
26,10,1,2,0,0,1,0,0,5,8,319,1,-1,0,3,0
35,4,2,2,0,642,0,0,0,8,8,278,1,-1,0,3,0
19,8,2,3,0,5368,0,0,0,4,8,77,6,-1,0,3,0
24,4,1,3,0,448,0,0,0,14,0,324,1,-1,0,3,1
72,5,1,0,0,1388,0,0,1,20,10,513,1,-1,0,3,1
33,9,0,1,1,-305,0,1,2,9,8,109,1,-1,0,3,0
56,5,1,0,0,9367,0,0,0,13,1,320,2,101,2,2,1
35,9,1,1,0,-131,1,0,2,6,8,467,2,-1,0,3,0
34,1,1,0,0,2320,1,0,0,18,9,63,1,-1,0,3,0
56,4,0,2,0,55,0,1,0,25,5,154,2,-1,0,3,0
23,7,1,1,0,0,1,1,2,26,8,90,5,-1,0,3,0
55,0,0,1,0,-288,1,0,0,14,8,62,4,352,2,0,0
58,5,0,1,0,63,0,0,0,18,9,509,1,-1,0,3,0
29,8,2,1,0,67,0,0,0,23,3,211,1,187,5,2,1
57,5,1,0,0,1238,1,0,0,15,5,274,1,-1,0,3,0
26,9,2,2,0,-67,1,0,0,15,8,637,1,-1,0,3,1
45,9,0,1,0,2657,0,0,0,7,1,895,3,-1,0,3,1
58,2,1,2,0,6384,0,0,0,19,9,90,3,-1,0,3,0
35,1,1,1,0,535,1,0,2,30,8,265,3,-1,0,3,0
37,2,1,2,0,0,0,0,2,23,8,118,3,-1,0,3,0
36,7,0,0,0,418,1,0,0,8,8,156,2,-1,0,3,0
33,7,1,1,0,312,1,1,0,3,3,7,8,-1,0,3,0
28,0,2,1,0,1823,0,0,0,29,4,237,1,-1,0,3,0
43,1,1,1,0,1437,1,0,0,14,8,94,1,-1,0,3,0
38,0,1,1,0,0,1,0,0,8,11,210,1,92,3,2,1
33,0,1,1,0,61,1,1,2,8,8,116,2,-1,0,3,0
38,2,1,2,0,1514,0,1,0,21,9,160,3,120,3,0,0
60,4,1,2,1,-311,0,0,0,25,1,151,6,-1,0,3,0
59,4,1,1,0,32,0,0,1,10,5,121,1,-1,0,3,0
48,1,1,0,0,134,1,0,2,28,8,315,2,-1,0,3,0
46,4,1,2,0,460,0,0,0,28,4,56,1,-1,0,3,0
26,9,0,2,0,3154,1,1,2,27,8,121,1,-1,0,3,0
54,1,0,0,0,2656,1,0,0,15,0,1187,2,320,2,2,0
56,1,1,0,0,563,0,0,1,16,5,51,1,-1,0,3,0
39,7,2,1,0,1048,1,0,0,15,6,108,1,32,1,0,0
41,4,2,2,0,1278,1,0,2,15,8,344,2,-1,0,3,0
32,9,1,1,0,3155,1,0,2,23,8,99,3,-1,0,3,0
41,4,1,2,0,2226,0,0,0,30,0,179,1,-1,0,3,0
34,9,2,2,0,362,1,0,0,21,9,15,2,-1,0,3,0
63,2,1,1,0,3904,0,0,1,4,1,250,2,187,2,2,1
55,6,1,1,0,4493,0,0,0,4,1,272,1,-1,0,3,0
21,8,2,1,0,123,0,0,1,12,1,449,1,-1,0,3,1
33,0,1,1,0,0,1,0,0,30,5,41,5,-1,0,3,0
39,9,1,1,0,3050,1,0,2,6,6,236,7,-1,0,3,0
54,7,1,1,0,4482,1,0,2,20,8,97,2,-1,0,3,0
56,1,1,0,0,0,1,0,0,16,5,1222,1,-1,0,3,1
46,1,1,0,0,7934,1,0,2,19,8,123,1,-1,0,3,0
38,9,1,1,0,32,1,0,2,9,8,705,1,-1,0,3,0
44,0,2,1,0,985,1,1,0,11,8,9,7,325,19,0,0
30,4,1,2,0,1077,0,0,0,15,7,151,1,96,1,0,0
46,7,0,0,0,3854,1,0,0,17,0,541,2,150,4,1,0
34,0,1,1,0,1158,1,0,0,18,8,61,7,-1,0,3,0
34,9,2,2,0,299,1,0,2,21,8,205,2,-1,0,3,0
42,7,1,1,0,6754,0,1,0,20,9,81,2,-1,0,3,0
59,5,1,2,0,0,0,0,0,26,1,94,2,-1,0,3,0
77,5,1,0,0,680,0,0,1,25,1,103,3,-1,0,3,0
30,4,2,2,0,220,1,0,0,4,8,233,2,-1,0,3,0
35,0,0,1,0,454,1,0,0,10,5,154,1,-1,0,3,0
48,10,1,0,0,9622,0,0,0,12,1,787,6,-1,0,3,0
52,1,1,1,0,1493,0,0,0,8,1,94,2,-1,0,3,0
49,4,1,2,0,87,0,0,0,29,4,165,1,-1,0,3,0
46,1,1,1,0,4044,0,0,0,7,5,326,3,-1,0,3,0
33,4,1,0,0,142,1,0,0,15,8,87,1,368,1,0,0
52,4,1,2,0,0,1,0,0,9,5,197,1,-1,0,3,0
33,4,1,2,0,741,0,0,0,5,3,283,1,260,1,0,0
53,6,1,2,0,2627,1,1,2,16,6,18,30,-1,0,3,0
30,7,2,1,0,1649,1,0,2,23,8,206,1,-1,0,3,0
30,7,2,1,0,1824,1,0,0,21,5,153,2,-1,0,3,0
44,0,0,1,0,49,1,0,0,6,8,155,2,-1,0,3,0
55,0,1,1,0,139,1,0,2,30,8,26,25,-1,0,3,0
35,1,1,0,0,422,1,0,0,14,8,73,1,-1,0,3,0
54,3,1,0,0,1319,1,0,1,23,5,70,2,-1,0,3,0
38,1,1,0,0,346,0,0,0,6,3,15,3,9,3,1,0
40,0,1,1,0,1011,1,0,0,8,5,145,12,-1,0,3,0
34,0,1,2,0,221,1,0,2,8,8,185,4,-1,0,3,0
58,4,1,2,0,648,0,0,0,8,1,110,2,-1,0,3,0
50,4,0,2,0,-5,1,0,0,5,3,1118,1,8,1,1,0
41,7,1,0,0,373,1,0,2,30,8,240,2,-1,0,3,0
45,2,0,2,0,1867,1,0,0,24,5,144,1,-1,0,3,0
35,0,1,1,0,430,1,0,0,17,0,611,1,270,4,0,0
25,8,2,1,0,358,0,0,0,16,9,330,1,-1,0,3,1
33,9,1,2,0,2690,1,0,0,21,5,71,5,-1,0,3,0
46,1,2,1,0,324,1,0,2,30,8,293,6,-1,0,3,0
34,4,2,2,0,2646,0,0,0,14,0,142,1,-1,0,3,1
57,5,1,2,0,138,0,0,2,26,8,157,5,-1,0,3,0
32,1,1,1,0,-103,1,0,0,14,8,298,1,-1,0,3,0
47,1,1,1,0,7985,1,0,2,29,8,347,1,-1,0,3,0
51,1,2,0,0,368,1,0,2,9,8,205,1,-1,0,3,0
31,9,2,1,0,55,0,0,2,28,8,350,1,-1,0,3,0
39,11,2,1,0,914,0,0,2,5,6,20,1,-1,0,3,0
38,1,2,1,0,48,0,0,2,19,6,43,3,-1,0,3,0
52,3,1,1,0,3923,1,0,2,14,8,942,3,-1,0,3,1
50,1,0,1,0,881,1,1,0,20,0,162,1,-1,0,3,0
54,3,1,0,0,311,1,0,1,11,5,470,2,-1,0,3,0
56,9,1,1,0,147,0,0,0,12,0,203,1,-1,0,3,0
30,7,1,1,0,475,0,0,0,22,1,192,5,-1,0,3,0
34,2,1,2,0,842,1,0,0,6,8,141,2,-1,0,3,0
41,1,1,0,0,89,1,0,0,15,8,58,3,359,2,1,0
60,5,1,1,0,-240,0,0,0,11,1,152,6,-1,0,3,0
46,9,1,2,0,841,1,0,2,6,8,158,1,-1,0,3,0
35,1,1,0,0,234,0,0,2,11,6,88,5,-1,0,3,0
38,0,0,1,0,661,1,0,2,30,8,160,1,-1,0,3,0
31,1,1,3,1,-13,1,0,2,30,8,176,4,-1,0,3,0
32,0,1,1,0,56,1,0,0,2,3,275,1,258,1,1,0
41,9,1,2,0,532,1,0,0,20,0,414,2,285,1,0,0
34,9,2,1,0,0,0,0,1,10,5,185,1,-1,0,3,0
35,7,1,1,0,0,1,0,2,5,8,471,1,-1,0,3,0
38,9,2,2,0,23,0,0,0,23,5,194,1,-1,0,3,0
32,7,2,1,0,-341,0,0,0,15,8,339,1,345,3,0,0
39,4,1,0,0,0,0,0,2,11,6,308,7,-1,0,3,0
40,9,0,2,0,568,1,0,2,24,10,112,1,-1,0,3,1
30,4,1,2,0,69,1,0,2,6,5,42,1,-1,0,3,0
27,9,2,2,0,11862,0,0,0,20,1,217,1,87,6,0,1
42,9,1,1,0,33,0,0,1,22,5,158,5,-1,0,3,0
41,1,0,0,0,1887,0,0,2,12,6,168,2,-1,0,3,0
39,1,1,1,0,-405,1,0,0,8,8,177,1,-1,0,3,0
35,9,2,2,0,576,0,0,0,28,1,8,13,-1,0,3,0
38,4,1,1,0,1066,1,0,0,28,5,78,2,-1,0,3,0
31,9,2,2,0,969,0,0,0,15,6,95,1,-1,0,3,0
51,5,1,0,0,67,0,0,2,18,6,835,1,-1,0,3,1
49,1,1,1,0,0,0,1,0,9,5,625,1,-1,0,3,1
35,4,1,2,0,244,1,0,0,11,8,155,2,173,1,0,0
28,0,2,1,0,707,1,0,0,25,8,226,1,-1,0,3,1
37,0,1,1,0,373,0,0,0,29,1,98,10,-1,0,3,0
49,1,0,0,0,1280,0,1,0,12,1,144,2,-1,0,3,0
37,4,1,2,0,1393,0,1,2,11,6,129,3,-1,0,3,0
31,4,1,2,0,2229,1,0,2,26,8,90,4,-1,0,3,0
28,1,1,0,0,115,1,0,2,28,8,78,4,-1,0,3,0
77,5,1,0,0,989,0,0,1,12,10,95,2,-1,0,3,0
26,1,1,1,0,155,0,1,0,15,5,76,3,-1,0,3,0
33,0,1,2,0,882,0,0,1,21,10,39,1,151,3,0,0
30,6,2,1,0,4011,1,0,2,20,8,62,1,-1,0,3,0
31,1,2,1,0,75,1,0,2,19,8,346,1,-1,0,3,0
30,9,1,1,0,27,1,0,0,19,1,163,2,-1,0,3,0
39,4,1,2,0,1041,0,0,0,27,1,116,7,-1,0,3,0
40,1,1,1,0,2073,1,0,2,16,8,166,2,-1,0,3,0
68,5,1,2,0,2820,0,0,0,3,2,154,1,97,2,0,1
30,9,2,1,0,800,0,0,1,28,4,60,2,-1,0,3,0
46,9,1,1,0,57,0,0,2,28,8,796,1,-1,0,3,1
46,1,1,0,0,44,0,1,0,10,5,90,9,-1,0,3,0
27,9,1,1,0,-428,0,0,0,7,5,451,1,-1,0,3,0
34,0,1,2,0,142,1,0,0,13,8,459,1,-1,0,3,1
32,9,2,1,0,14,1,1,0,16,0,429,1,-1,0,3,0
59,4,1,0,0,0,1,0,0,8,8,130,1,-1,0,3,0
37,4,0,2,0,0,1,0,0,6,1,99,5,-1,0,3,0
49,9,1,1,0,702,0,0,1,22,1,145,7,-1,0,3,0
45,9,1,2,0,1780,0,0,0,11,1,52,4,-1,0,3,0
43,1,1,1,0,0,1,0,0,8,8,440,1,-1,0,3,0
59,5,1,1,0,997,0,1,0,11,1,250,4,-1,0,3,0
33,1,1,0,0,1416,1,0,0,20,9,60,1,-1,0,3,0
37,1,1,0,0,1534,1,0,2,3,6,126,4,-1,0,3,0
44,1,1,1,0,0,0,0,2,18,6,26,7,-1,0,3,0
45,1,0,0,0,942,0,0,0,21,9,362,1,-1,0,3,0
25,8,2,1,0,154,0,0,0,2,11,382,1,183,3,2,1
32,9,2,2,0,705,0,0,0,17,6,544,1,-1,0,3,1
34,8,2,3,0,1011,0,0,0,1,6,253,1,-1,0,3,1
36,4,2,2,0,13,0,1,0,18,9,106,1,-1,0,3,0
57,5,1,1,0,8,0,0,0,11,5,93,2,-1,0,3,0
50,9,1,1,0,-70,1,1,0,21,5,357,1,-1,0,3,0
36,0,1,3,0,2323,0,0,0,19,9,111,1,-1,0,3,0
49,5,1,0,0,18,0,0,2,30,5,9,1,-1,0,3,0
51,10,1,1,0,425,1,0,2,14,8,286,14,-1,0,3,0
58,9,1,3,0,49,1,0,2,15,8,75,2,-1,0,3,0
53,7,2,1,0,4778,1,0,0,14,8,83,1,-1,0,3,0
35,0,1,1,0,126,1,0,0,8,0,268,1,-1,0,3,0
58,5,1,0,0,590,1,0,2,30,8,114,2,-1,0,3,0
49,4,2,2,0,588,0,0,0,28,1,70,9,-1,0,3,0
36,9,2,1,0,210,0,0,0,2,3,65,1,-1,0,3,0
30,0,1,1,0,1310,0,0,1,27,10,3284,1,-1,0,3,0
32,4,1,0,1,-1161,1,1,0,30,4,445,5,-1,0,3,0
34,1,1,1,0,120,1,0,2,21,8,369,1,-1,0,3,0
37,2,1,2,0,1027,1,0,0,16,5,294,2,-1,0,3,0
40,7,1,1,0,405,0,0,2,20,6,87,3,-1,0,3,0
43,1,1,1,0,511,1,0,0,30,5,67,7,-1,0,3,0
27,9,1,1,0,374,1,0,2,19,8,188,2,-1,0,3,0
37,9,1,1,0,630,0,0,0,8,1,241,6,-1,0,3,0
39,1,2,1,0,0,0,0,0,22,5,864,4,-1,0,3,1
51,10,1,1,0,495,1,1,2,20,6,154,8,-1,0,3,0
55,3,0,0,0,77,0,0,0,31,5,463,6,-1,0,3,1
44,7,0,1,0,210,0,1,2,12,8,111,2,-1,0,3,0
45,1,1,1,0,1144,1,0,2,22,10,676,1,-1,0,3,1
38,9,2,2,0,25,1,0,0,1,6,232,2,-1,0,3,1
38,9,1,1,0,6728,0,0,0,25,9,232,1,96,4,2,1
44,0,0,1,0,-43,1,1,0,20,0,206,1,-1,0,3,0
19,8,2,3,0,0,0,0,0,11,3,123,3,-1,0,3,0
30,2,2,1,0,732,0,0,0,3,3,1404,4,-1,0,3,1
53,6,1,2,0,167,1,0,0,7,8,84,1,343,1,1,0
39,7,1,1,0,972,1,0,1,10,5,123,4,-1,0,3,0
44,0,1,3,0,-299,1,0,2,23,8,268,1,-1,0,3,0
43,7,0,1,0,207,1,0,2,16,8,132,1,-1,0,3,0
42,1,1,0,0,1978,1,0,0,20,0,68,4,-1,0,3,0
41,7,1,1,0,7509,0,0,2,19,6,575,1,-1,0,3,0
34,7,2,1,0,418,1,0,0,22,5,247,1,-1,0,3,0
52,7,1,0,0,432,0,0,0,8,1,424,4,-1,0,3,0
59,0,1,0,0,2532,1,0,2,30,8,110,6,-1,0,3,0
36,1,1,1,0,537,0,1,0,7,5,206,6,-1,0,3,0
36,0,1,1,0,639,1,0,2,6,8,191,1,-1,0,3,0
56,9,1,1,0,0,1,1,0,29,0,152,1,223,3,1,0
48,1,1,0,0,3752,1,0,0,13,0,215,5,-1,0,3,0
38,0,1,1,0,664,1,0,2,14,8,256,2,-1,0,3,0
40,0,2,1,0,0,0,0,0,6,3,290,1,-1,0,3,0
36,9,1,1,0,577,0,0,0,6,1,88,2,-1,0,3,0
31,3,1,1,0,592,0,1,0,20,9,124,1,-1,0,3,0
58,5,1,2,0,1669,0,0,0,13,1,109,2,-1,0,3,0
46,6,1,1,0,0,0,1,1,25,5,150,2,-1,0,3,0
47,0,1,1,0,3960,1,0,2,13,8,110,1,-1,0,3,0
38,9,1,2,0,-3,0,0,0,20,9,251,2,101,3,0,0
51,4,0,2,0,323,1,0,0,25,5,356,9,-1,0,3,0
34,8,1,3,0,1387,0,0,0,30,0,121,1,-1,0,3,0
49,0,1,1,0,3608,1,0,2,13,9,231,1,-1,0,3,1
45,1,1,0,0,692,1,1,0,27,1,102,4,-1,0,3,0
31,9,2,1,0,2460,0,0,0,1,10,477,1,-1,0,3,0
57,5,1,0,0,13,1,0,0,13,8,164,2,366,2,0,0
41,0,1,1,0,4320,1,0,2,5,6,245,2,-1,0,3,0
55,7,1,1,0,408,1,0,0,29,5,314,2,-1,0,3,0
60,5,1,0,0,-382,1,0,2,26,8,140,2,-1,0,3,0
34,0,2,2,0,2045,0,0,0,29,4,146,2,-1,0,3,0
34,4,2,2,0,5,0,0,0,18,1,370,2,-1,0,3,1
47,4,2,2,0,255,0,1,0,30,5,802,4,-1,0,3,1
36,1,1,0,0,59,1,0,0,6,8,225,2,-1,0,3,0
43,1,1,0,0,2901,1,0,0,13,0,179,4,-1,0,3,0
48,1,1,0,0,1080,1,0,0,11,8,197,2,-1,0,3,0
64,5,0,0,0,109,0,0,0,23,6,706,1,225,2,2,1
51,9,1,1,0,47,0,0,0,18,1,54,4,-1,0,3,0
35,4,2,2,0,31,1,0,0,14,5,124,3,-1,0,3,0
31,1,2,1,1,-575,1,0,2,2,6,153,9,-1,0,3,0
