age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,0,1,1,0,2319,0,0,0,21,9,48,1,137,1,0,0
32,4,1,2,0,376,1,0,0,23,7,248,4,-1,0,3,1
46,4,1,2,0,11385,0,0,0,24,7,269,3,-1,0,3,1
35,6,1,1,0,0,0,0,0,12,1,64,2,-1,0,3,0
39,1,1,0,0,85,1,0,0,24,5,329,1,-1,0,3,0
57,1,1,1,0,1521,1,1,0,18,8,102,2,178,5,0,0
50,1,1,1,0,1985,1,0,2,2,6,464,2,-1,0,3,0
31,1,2,1,0,-538,0,1,0,6,3,521,1,-1,0,3,0
30,4,2,2,0,-672,0,0,0,12,1,130,2,-1,0,3,0
30,9,2,1,0,768,0,1,2,14,8,749,2,-1,0,3,0
27,2,1,1,0,220,1,0,2,19,8,480,1,-1,0,3,0
27,7,2,2,0,128,0,0,0,8,0,83,1,-1,0,3,0
35,10,1,2,0,1849,1,0,0,15,8,111,1,-1,0,3,0
32,0,1,1,0,86,1,0,2,26,8,1099,1,-1,0,3,0
52,4,1,1,0,4873,0,0,0,8,5,99,9,-1,0,3,0
39,0,2,1,0,782,1,0,0,2,6,162,2,28,15,0,0
52,1,1,1,0,594,0,0,1,29,5,178,2,-1,0,3,0
42,5,1,0,0,127,0,1,0,17,5,199,2,-1,0,3,0
28,0,2,1,0,-7,0,1,2,26,6,3183,2,-1,0,3,1
40,6,1,0,0,92,1,0,2,13,8,92,1,-1,0,3,0
53,3,1,0,0,362,0,0,0,28,5,1169,2,-1,0,3,1
46,9,1,1,0,388,0,0,0,4,3,6,9,7,1,1,0
42,4,0,2,0,266,0,1,0,28,4,228,1,-1,0,3,0
33,7,2,1,0,489,1,0,0,4,8,297,4,334,1,1,1
37,1,2,1,0,243,0,0,0,27,1,167,10,-1,0,3,0
45,0,2,1,0,946,1,0,0,13,0,754,3,143,6,0,0
28,0,1,1,0,-31,1,0,0,12,8,369,1,-1,0,3,0
30,9,0,1,0,3100,1,0,0,20,9,125,1,183,4,0,0
58,9,0,1,0,-147,1,1,0,28,5,95,3,-1,0,3,0
45,7,1,1,0,0,1,1,2,23,8,268,1,-1,0,3,0
29,1,2,0,0,-63,1,0,2,16,8,410,3,-1,0,3,0
44,0,0,1,0,4842,0,0,0,21,5,322,4,-1,0,3,0
34,9,2,1,0,302,1,0,2,14,8,282,1,-1,0,3,0
33,10,1,2,0,302,1,1,0,16,0,670,1,-1,0,3,0
59,4,1,2,0,5397,0,0,0,23,11,244,1,92,3,2,1
30,4,1,2,0,1403,0,0,0,6,1,136,4,-1,0,3,0
38,6,0,1,1,2,0,0,0,20,9,291,2,-1,0,3,0
35,1,1,1,0,674,1,0,2,30,8,274,2,-1,0,3,0
53,9,1,1,0,0,0,0,0,22,1,77,9,-1,0,3,0
34,1,1,1,0,247,1,1,2,26,8,193,5,-1,0,3,0
44,0,1,1,0,10354,0,0,1,4,8,96,1,-1,0,3,0
55,4,0,2,0,481,1,0,1,14,5,79,3,-1,0,3,0
29,0,1,1,0,69,1,0,0,13,8,77,4,-1,0,3,0
41,0,1,1,0,683,0,1,0,20,9,77,1,-1,0,3,0
37,4,2,2,0,5340,1,0,0,19,9,101,2,104,4,0,0
27,0,1,1,0,-790,1,0,0,22,5,273,4,-1,0,3,0
44,1,1,0,0,271,1,1,2,9,8,94,1,-1,0,3,0
33,1,1,0,0,331,1,0,0,9,0,435,2,314,3,0,0
41,1,1,0,0,241,1,0,0,21,9,48,1,-1,0,3,0
43,6,0,1,0,1187,1,0,0,4,3,80,2,-1,0,3,0
29,7,2,1,0,40,1,0,0,18,8,105,1,355,2,0,0
40,7,2,1,0,464,1,1,2,19,8,183,7,-1,0,3,0
33,4,2,1,0,1973,1,0,2,28,8,151,8,-1,0,3,0
56,7,0,1,0,1347,0,1,2,4,5,678,2,-1,0,3,0
32,4,2,2,0,769,0,0,0,29,1,695,2,-1,0,3,1
59,4,1,2,0,1857,0,0,0,29,4,386,1,168,4,0,0
53,7,1,1,0,33,1,0,2,19,8,84,12,-1,0,3,0
48,1,1,1,0,387,1,0,1,28,5,76,18,-1,0,3,0
26,9,2,1,0,334,0,0,0,19,10,217,1,-1,0,3,0
61,5,1,2,0,5267,0,0,0,11,3,226,3,-1,0,3,1
27,0,1,1,0,-97,1,0,2,18,6,1528,2,-1,0,3,1
42,9,1,2,0,921,0,0,0,5,1,531,3,-1,0,3,1
26,4,2,2,0,362,0,0,0,15,11,925,1,104,2,2,1
49,4,2,2,0,5689,0,0,0,31,1,470,1,97,3,0,1
33,1,0,0,0,60,0,0,2,9,8,131,1,-1,0,3,0
49,10,1,2,0,2806,0,0,0,23,5,366,2,-1,0,3,0
35,4,1,2,0,82,0,0,0,8,1,507,4,-1,0,3,1
31,8,2,1,0,216,0,0,0,3,6,138,1,-1,0,3,0
58,1,1,1,0,288,1,0,2,15,8,404,7,-1,0,3,0
54,0,0,1,0,-394,1,0,0,15,8,895,5,365,2,0,0
41,1,1,1,0,281,1,0,0,14,8,123,4,-1,0,3,0
29,9,2,1,0,205,1,0,0,17,0,218,1,340,3,0,0
32,1,2,0,0,1426,1,0,0,20,9,114,1,-1,0,3,0
76,5,1,1,0,242,0,0,1,16,11,994,3,-1,0,3,0
40,7,1,1,0,884,0,0,0,15,5,166,4,-1,0,3,0
32,7,2,1,0,2881,0,0,0,2,5,356,1,-1,0,3,1
35,0,2,0,0,8,1,0,2,16,8,148,18,-1,0,3,0
56,1,1,0,0,6677,1,0,1,20,0,197,4,-1,0,3,0
38,2,1,1,0,3249,1,0,2,2,6,384,1,-1,0,3,0
42,6,1,1,0,68,0,0,0,14,1,314,2,-1,0,3,0
60,0,1,3,0,1088,1,0,0,26,8,149,1,-1,0,3,0
47,9,1,1,0,11,0,0,0,21,1,184,3,-1,0,3,0
26,6,2,2,0,3044,1,1,0,17,0,550,1,325,1,1,0
37,7,1,1,0,1616,1,0,0,28,5,418,3,-1,0,3,0
39,1,1,1,0,1254,1,0,0,15,8,133,1,353,5,1,0
59,9,1,1,0,-247,1,0,2,26,8,131,1,-1,0,3,0
44,9,2,1,0,54,0,1,0,19,1,199,2,-1,0,3,0
26,0,2,1,0,338,0,0,0,29,10,209,1,188,2,3,1
48,4,0,2,0,428,1,0,0,4,8,347,2,167,2,0,0
42,11,2,0,0,2398,1,0,0,3,3,144,2,271,2,0,0
32,6,2,1,0,1259,0,0,0,25,5,184,2,-1,0,3,0
27,1,2,0,0,1518,1,0,2,21,8,700,3,-1,0,3,0
49,2,1,0,0,-63,1,0,2,14,8,416,2,-1,0,3,0
32,1,1,0,0,391,1,0,0,17,0,728,1,-1,0,3,0
53,0,2,1,0,1958,0,0,1,7,5,82,2,75,4,0,0
23,1,2,1,0,1105,1,0,0,14,8,377,1,-1,0,3,0
51,4,1,2,1,0,0,1,0,29,5,204,6,-1,0,3,0
34,7,1,1,0,279,1,0,2,27,8,498,1,-1,0,3,0
55,4,1,2,0,685,1,0,2,5,8,174,3,-1,0,3,0
60,1,1,0,0,14,1,1,0,15,8,781,4,178,3,0,0
34,4,2,2,0,220,1,0,1,8,8,63,1,-1,0,3,0
37,1,1,3,0,897,1,0,0,7,5,339,2,-1,0,3,0
44,2,2,3,0,323,0,0,0,28,5,332,2,181,2,0,1
34,7,2,1,0,544,1,0,2,27,8,257,2,-1,0,3,0
37,1,1,0,0,7,0,0,2,6,6,176,1,-1,0,3,0
59,1,1,1,0,448,0,0,2,8,6,198,1,651,7,1,0
36,1,1,0,0,403,1,0,2,4,6,920,1,-1,0,3,1
53,4,1,2,0,75,0,0,0,20,1,216,2,-1,0,3,0
34,9,2,2,0,370,1,0,0,8,1,155,2,-1,0,3,0
34,0,1,0,0,0,1,1,0,14,8,1020,1,-1,0,3,1
37,2,1,0,0,0,0,0,0,25,8,163,1,-1,0,3,0
51,1,1,0,0,257,0,0,0,8,1,453,4,-1,0,3,0
36,1,1,1,0,1383,1,0,1,13,8,16,6,-1,0,3,0
57,9,1,1,0,629,1,0,2,14,8,226,2,-1,0,3,0
41,3,1,0,0,365,0,0,0,8,1,203,5,-1,0,3,0
38,2,1,1,0,0,1,1,0,19,9,418,2,-1,0,3,0
46,9,1,1,0,332,1,0,2,9,8,772,1,-1,0,3,1
43,4,1,2,0,143,0,0,0,19,1,101,2,-1,0,3,0
31,2,2,1,0,159,1,0,0,21,9,66,1,182,1,0,0
33,0,1,1,0,616,0,0,0,6,11,250,3,-1,0,3,1
24,9,2,1,0,987,0,1,0,17,6,208,4,-1,0,3,0
27,1,2,0,0,1209,0,0,0,29,4,283,1,-1,0,3,0
37,4,1,2,0,1315,0,0,0,30,6,224,1,-1,0,3,1
48,3,2,0,0,1630,0,0,0,15,10,125,1,-1,0,3,0
32,0,2,2,0,89,0,0,1,28,4,435,1,-1,0,3,0
48,7,1,1,0,6127,1,0,2,15,8,97,1,-1,0,3,0
53,4,0,2,0,2152,0,0,0,13,3,75,3,-1,0,3,1
41,1,1,1,0,-68,1,0,2,14,8,429,2,-1,0,3,0
34,9,2,1,1,103,1,1,0,24,5,147,1,-1,0,3,0
43,7,1,1,0,94,1,1,1,5,9,68,1,-1,0,3,0
29,4,2,2,0,119,1,0,2,28,8,136,2,-1,0,3,0
36,4,1,2,0,0,1,0,0,29,4,86,1,237,17,1,0
49,0,1,1,0,5361,0,0,0,7,1,70,1,-1,0,3,0
33,0,2,1,0,0,1,0,0,14,5,166,3,-1,0,3,0
36,9,0,1,0,409,1,0,2,20,8,25,1,-1,0,3,0
27,2,1,1,0,47,1,0,2,18,6,114,4,-1,0,3,0
43,0,1,1,0,24,1,0,0,7,8,183,4,357,2,1,0
31,4,1,2,0,83,0,0,0,29,4,300,1,-1,0,3,0
44,7,1,0,0,2226,1,1,2,13,8,55,1,-1,0,3,0
54,9,1,1,0,25,1,0,1,2,7,88,3,-1,0,3,0
62,4,1,1,0,4562,1,0,0,3,7,168,1,-1,0,3,1
36,10,1,1,0,923,0,0,2,27,11,6,1,-1,0,3,0
32,7,1,1,0,3839,1,0,0,18,9,100,2,189,1,0,0
35,0,1,1,0,3187,1,0,0,3,0,445,1,135,3,0,0
33,9,1,2,0,565,1,0,0,8,8,77,2,-1,0,3,0
54,0,1,2,0,59,1,0,0,10,5,268,1,-1,0,3,0
35,1,1,1,0,5304,1,0,0,20,9,340,1,183,2,0,0
42,9,2,2,0,24,0,0,0,8,5,262,1,-1,0,3,0
34,1,1,1,0,172,0,0,0,12,1,237,2,-1,0,3,0
41,0,1,1,0,239,1,0,0,28,5,76,12,-1,0,3,0
59,5,1,1,0,184,0,0,0,8,5,163,1,-1,0,3,0
39,1,1,0,0,1802,1,0,2,2,6,490,1,-1,0,3,0
46,2,1,2,0,120,0,0,2,17,6,171,4,-1,0,3,0
50,10,1,1,0,3674,1,0,2,30,8,886,3,-1,0,3,1
29,4,2,2,0,1895,0,0,0,28,5,97,6,-1,0,3,0
38,4,0,2,0,539,1,0,0,23,5,161,1,-1,0,3,0
35,6,1,2,0,1178,1,1,0,14,10,727,3,182,2,1,0
32,4,1,2,1,2,0,0,0,8,5,82,1,-1,0,3,0
26,1,2,1,0,2669,1,0,0,16,0,242,1,-1,0,3,0
35,2,2,1,0,866,1,0,0,19,9,147,1,-1,0,3,0
25,6,2,2,0,1294,0,0,0,17,0,95,4,-1,0,3,0
29,1,1,1,0,424,1,1,2,14,8,241,2,-1,0,3,0
31,1,2,1,0,-457,1,0,0,6,8,270,4,366,2,0,0
38,4,2,2,0,7303,1,0,0,20,0,164,6,-1,0,3,0
30,1,2,1,0,49,0,1,2,27,8,210,2,-1,0,3,0
50,4,2,3,0,1277,0,0,0,4,8,63,1,-1,0,3,0
34,1,1,1,0,528,1,0,2,21,8,85,1,-1,0,3,0
37,2,1,2,0,1284,1,0,0,29,4,246,2,-1,0,3,0
34,1,2,1,0,565,1,1,0,20,0,20,4,-1,0,3,0
30,7,2,2,0,1788,0,0,0,4,1,288,1,181,2,0,1
42,1,1,1,0,2256,1,0,2,16,6,315,1,-1,0,3,0
31,4,2,2,0,3283,0,0,0,21,9,377,1,-1,0,3,0
33,4,2,2,0,8514,0,0,0,20,1,131,1,-1,0,3,0
77,5,1,0,0,1492,0,0,1,1,11,663,1,208,2,1,0
54,1,1,1,0,548,0,0,0,18,1,520,7,-1,0,3,1
54,5,0,1,1,-200,0,1,0,4,3,71,1,243,1,0,0
42,1,1,0,0,170,1,0,2,19,8,51,41,-1,0,3,0
36,0,2,1,0,0,0,0,0,20,0,637,1,-1,0,3,0
40,0,1,1,0,1011,1,0,0,11,8,160,2,-1,0,3,0
26,9,1,1,0,876,1,0,2,28,8,713,1,-1,0,3,0
31,4,1,2,0,302,1,1,0,4,3,181,1,257,1,0,0
34,1,1,1,0,320,1,0,0,12,1,352,1,828,2,0,1
41,1,1,0,0,96,1,1,0,17,0,165,3,-1,0,3,0
40,7,2,1,0,19343,1,0,0,21,9,13,4,179,4,0,0
30,1,2,1,0,49,0,0,0,30,4,808,2,-1,0,3,1
31,4,1,2,0,357,1,0,0,13,0,201,2,228,5,0,0
36,4,1,2,0,1352,0,0,2,19,6,2028,1,-1,0,3,1
52,1,1,1,0,3165,0,0,2,6,8,26,1,-1,0,3,0
42,4,1,1,0,12282,1,0,2,2,6,984,4,-1,0,3,0
49,1,2,3,0,2222,0,0,2,16,6,114,2,-1,0,3,0
34,9,0,0,0,3744,1,0,2,21,8,489,2,-1,0,3,0
47,4,0,2,0,-478,1,0,2,3,6,27,6,-1,0,3,0
48,1,1,0,0,683,1,0,0,9,3,144,5,209,12,0,0
42,4,0,2,0,497,0,0,2,15,8,84,22,-1,0,3,0
51,1,1,3,0,296,0,0,0,17,0,177,1,-1,0,3,0
41,0,2,1,0,431,1,0,0,16,0,258,1,-1,0,3,0
45,9,1,1,0,118,1,0,2,7,8,208,2,-1,0,3,0
34,4,1,2,0,73,0,0,0,4,3,426,2,-1,0,3,1
29,4,2,2,0,1218,0,0,0,30,4,258,2,-1,0,3,0
38,1,2,3,0,-933,1,0,0,28,5,149,11,-1,0,3,0
43,1,1,1,0,545,1,0,0,21,9,144,1,-1,0,3,0
28,0,2,1,0,267,1,0,2,11,6,198,5,-1,0,3,0
56,5,1,3,0,230,0,0,0,8,6,58,2,-1,0,3,0
47,10,1,1,0,351,1,1,0,19,9,174,1,174,1,0,0
38,1,0,1,0,887,1,0,0,7,8,722,1,-1,0,3,0
30,9,2,1,1,-305,0,1,0,14,1,108,6,-1,0,3,0
38,7,1,1,0,1559,0,0,2,16,6,162,1,-1,0,3,0
26,9,2,1,0,150,1,0,2,28,8,216,1,-1,0,3,0
46,9,0,2,0,477,1,0,2,6,8,114,1,-1,0,3,0
30,4,1,2,0,8089,1,0,0,18,7,232,2,294,2,0,1
28,8,2,1,0,69,0,0,0,30,4,532,2,-1,0,3,1
34,1,2,0,0,279,1,0,0,7,8,208,1,357,1,0,0
50,0,2,1,0,167,0,1,0,28,5,201,3,-1,0,3,0
38,1,1,0,0,689,1,0,0,6,8,585,2,296,2,0,0
31,1,1,0,0,242,0,0,0,29,4,24,1,-1,0,3,0
58,1,1,3,0,703,0,0,2,20,6,37,3,-1,0,3,0
29,9,2,1,0,428,1,0,0,24,5,273,2,-1,0,3,0
50,1,1,2,0,1784,0,0,0,19,9,1184,3,160,1,0,0
31,1,1,1,0,1664,1,0,0,20,0,158,1,182,1,2,0
26,2,1,3,0,345,1,1,0,21,5,149,4,-1,0,3,0
34,0,1,1,0,-297,1,0,0,15,8,92,4,353,3,0,0
47,1,1,0,0,242,1,0,2,16,8,214,4,-1,0,3,0
31,0,2,1,0,162,1,0,2,28,8,247,1,-1,0,3,0
56,1,1,0,0,2442,0,1,0,18,1,111,7,-1,0,3,0
43,1,1,1,0,1376,1,0,2,8,8,235,4,-1,0,3,0
49,4,1,1,0,99,1,0,0,6,8,687,2,343,1,0,1
59,5,1,1,0,2291,0,1,0,14,5,127,3,-1,0,3,0
27,1,1,0,0,202,0,1,0,22,5,41,1,-1,0,3,0
53,0,2,0,0,0,1,0,0,17,5,155,6,-1,0,3,0
27,1,2,1,0,6010,1,0,2,3,6,604,1,-1,0,3,0
41,1,1,1,0,232,0,0,1,8,5,104,3,-1,0,3,0
35,1,1,1,0,-151,1,0,0,5,3,96,2,-1,0,3,0
42,9,2,2,0,671,1,0,2,16,6,14,20,-1,0,3,0
60,1,1,1,0,19447,1,0,1,9,5,196,1,-1,0,3,0
66,5,1,0,0,2173,0,0,0,15,5,178,1,181,5,0,0
33,4,1,2,0,0,0,0,0,3,3,624,1,-1,0,3,0
49,1,1,1,0,8545,1,1,0,20,9,175,1,-1,0,3,0
36,9,1,1,0,1975,0,0,0,18,5,835,1,-1,0,3,0
35,9,1,1,0,650,1,0,0,14,8,241,2,349,2,0,0
26,8,2,1,0,620,0,0,0,26,1,76,1,96,2,2,0
32,6,1,1,0,217,1,1,0,15,5,317,5,-1,0,3,0
44,9,0,1,0,26,0,0,1,8,5,190,1,-1,0,3,0
38,7,1,1,0,775,0,0,0,12,3,1835,3,182,2,2,1
38,1,1,1,0,1027,1,0,0,15,8,12,5,-1,0,3,0
27,7,1,1,0,0,1,0,0,23,5,198,13,-1,0,3,0
53,5,2,1,1,-741,1,1,0,17,9,53,1,-1,0,3,0
59,5,1,1,0,2291,0,1,0,19,9,190,1,128,3,0,0
42,2,1,0,0,149,0,0,0,20,1,94,2,-1,0,3,0
32,1,0,1,0,473,0,0,0,18,5,320,1,-1,0,3,0
25,9,2,1,0,1135,1,0,2,12,8,396,3,-1,0,3,0
48,1,1,1,0,1730,1,0,0,4,3,489,1,178,2,0,1
30,9,2,1,0,958,0,0,0,8,1,112,2,-1,0,3,0
60,5,1,0,0,957,0,0,0,6,1,224,2,-1,0,3,0
28,7,2,1,0,68,1,0,2,27,8,8,2,-1,0,3,0
53,1,1,1,0,1140,1,0,2,15,8,241,32,-1,0,3,0
34,1,0,1,0,0,1,0,0,5,8,150,1,-1,0,3,0
35,4,2,2,0,635,0,0,0,15,5,547,12,-1,0,3,0
44,0,2,1,0,469,1,1,0,12,8,158,2,-1,0,3,0
56,7,0,1,0,476,0,0,0,11,1,67,7,-1,0,3,0
38,0,1,1,0,766,1,0,0,14,0,461,2,335,1,0,0
36,6,1,2,0,10,0,0,0,29,1,47,4,-1,0,3,0
42,6,1,2,0,1385,0,0,0,25,1,15,19,-1,0,3,0
46,2,1,1,0,0,0,0,0,29,5,100,12,-1,0,3,0
33,1,2,3,0,12,1,0,2,29,8,241,4,-1,0,3,0
36,4,1,2,0,203,0,0,0,23,5,608,3,179,2,2,1
51,7,1,1,0,-437,0,1,0,30,5,130,3,-1,0,3,0
49,1,1,1,0,2039,1,0,0,6,8,451,1,169,2,0,1
58,4,0,2,0,347,0,0,2,15,8,525,1,-1,0,3,0
35,2,1,2,0,129,1,0,0,20,0,231,3,151,5,1,0
56,2,0,2,0,22946,0,0,2,17,6,75,3,-1,0,3,0
36,1,2,0,0,295,1,0,0,17,0,287,1,-1,0,3,0
31,6,2,2,0,1820,1,0,2,20,8,68,1,-1,0,3,0
42,1,1,1,0,443,1,0,2,2,6,671,5,-1,0,3,1
31,7,2,1,0,0,0,0,0,28,5,243,2,-1,0,3,0
46,9,1,1,0,1307,1,0,2,29,8,404,1,-1,0,3,0
43,2,1,1,0,0,1,0,1,6,8,167,3,-1,0,3,0
49,0,1,1,0,0,0,0,0,1,6,1460,1,-1,0,3,1
54,4,1,2,0,2650,1,1,0,19,9,50,1,-1,0,3,0
30,9,0,2,0,317,1,0,0,15,8,165,3,294,5,0,0
34,6,0,2,0,5722,1,0,0,18,9,157,2,-1,0,3,0
31,4,1,2,0,804,0,0,0,21,9,128,2,-1,0,3,0
59,2,1,1,0,496,0,0,0,22,10,738,3,183,1,2,1
29,8,2,1,0,1093,1,0,2,29,8,368,2,-1,0,3,0
42,0,0,1,0,1076,1,0,2,14,8,213,1,-1,0,3,0
34,4,1,2,0,881,0,0,0,20,1,112,2,-1,0,3,0
29,4,1,2,0,1366,1,0,0,29,4,90,2,245,3,0,0
42,0,2,0,0,629,1,0,2,29,8,164,3,-1,0,3,0
41,1,2,0,0,0,1,0,2,16,8,522,5,-1,0,3,0
40,1,1,1,0,1313,0,0,2,14,8,87,1,-1,0,3,0
34,4,2,2,0,2205,0,0,0,14,1,635,2,-1,0,3,0
28,2,1,1,0,490,1,0,0,17,0,728,1,316,3,1,0
24,10,2,1,0,2696,0,0,0,7,11,107,2,-1,0,3,0
53,4,0,2,0,3370,0,0,0,21,10,180,1,334,3,1,0
26,9,2,1,0,455,0,0,0,29,4,240,1,182,8,1,0
60,9,1,1,0,1740,0,0,0,13,7,296,2,-1,0,3,1
40,4,1,1,0,2596,0,0,2,12,6,236,1,-1,0,3,0
44,2,2,2,0,1136,1,1,0,3,0,345,2,249,7,1,0
38,6,1,2,0,656,1,0,0,22,1,508,7,-1,0,3,0
30,0,1,2,0,612,1,0,2,27,8,220,6,-1,0,3,0
45,2,0,0,0,888,1,0,1,28,5,63,6,-1,0,3,0
30,4,2,2,0,3625,1,0,2,23,8,469,2,-1,0,3,0
65,4,1,3,0,2352,0,0,0,8,9,354,3,188,13,2,0
32,9,1,1,0,1242,1,0,2,2,6,183,3,-1,0,3,0
55,3,0,0,0,0,0,0,2,12,6,90,8,-1,0,3,0
31,7,1,1,0,-414,1,0,0,6,8,1369,3,-1,0,3,0
41,1,1,1,0,10,1,0,0,12,8,179,1,-1,0,3,0
46,1,1,3,0,1044,1,0,2,6,8,43,1,-1,0,3,0
59,5,0,0,0,-138,1,1,2,8,8,89,4,-1,0,3,0
57,9,0,0,0,13,1,0,0,8,8,323,2,368,2,0,0
60,5,2,2,0,7440,1,0,2,15,8,92,3,-1,0,3,0
28,8,2,1,0,67,0,0,0,20,1,329,3,199,2,1,1
37,4,2,2,0,200,0,0,0,7,1,259,4,-1,0,3,0
37,7,1,1,0,692,1,0,1,20,9,42,1,-1,0,3,0
25,8,2,3,0,3,0,0,0,26,8,170,1,-1,0,3,1
47,4,1,1,0,0,1,1,0,17,9,124,2,-1,0,3,0
35,2,1,2,0,1859,1,0,0,14,5,227,2,-1,0,3,0
33,9,2,1,0,4240,1,0,0,20,0,508,1,-1,0,3,0
26,9,2,1,0,152,0,1,0,29,4,90,1,-1,0,3,0
36,7,1,3,0,-19,0,1,0,24,5,185,1,-1,0,3,0
38,1,1,1,0,776,1,0,2,21,8,135,2,-1,0,3,0
40,1,1,1,0,617,1,0,0,5,8,257,1,-1,0,3,0
43,4,2,2,0,11891,0,0,0,4,2,821,5,242,1,2,1
30,8,2,3,0,809,0,0,2,2,6,91,2,-1,0,3,0
44,1,2,1,0,-435,1,0,2,27,8,141,2,-1,0,3,0
28,1,1,1,0,127,1,1,0,4,3,66,1,-1,0,3,0
36,4,1,2,0,6,1,0,0,18,1,166,3,-1,0,3,0
27,9,1,2,0,276,0,0,2,16,8,218,2,-1,0,3,0
30,1,1,1,0,1803,1,0,2,20,8,29,1,-1,0,3,0
35,4,1,1,0,291,1,0,2,26,8,327,1,-1,0,3,0
30,7,1,1,0,683,1,0,0,15,8,66,1,-1,0,3,0
29,1,2,1,0,1472,0,0,0,18,8,246,2,-1,0,3,0
36,1,0,1,0,52,1,0,0,13,8,152,1,348,1,0,0
60,0,1,1,0,39,1,1,2,5,8,208,1,-1,0,3,0
32,7,2,1,0,-402,1,0,0,17,0,135,1,-1,0,3,0
39,4,1,3,0,1253,0,0,0,2,3,337,1,-1,0,3,0
43,7,1,0,0,448,1,0,2,26,8,118,6,-1,0,3,0
39,10,1,1,0,-455,1,0,2,23,8,542,2,-1,0,3,0
42,4,0,1,0,317,1,0,0,20,0,136,3,-1,0,3,0
40,9,2,3,0,-5,1,0,2,6,8,78,2,-1,0,3,0
60,5,1,0,0,5,0,0,0,26,1,63,2,-1,0,3,0
48,7,1,1,0,515,1,0,1,20,0,7,5,-1,0,3,0
35,10,2,1,0,947,1,0,2,26,8,140,2,-1,0,3,0
55,5,0,2,0,816,0,0,0,18,9,113,3,-1,0,3,0
55,4,1,2,0,12972,0,0,1,18,1,205,1,-1,0,3,1
41,0,1,1,0,1597,1,0,0,16,0,461,2,321,1,0,0
42,4,1,2,0,386,1,0,2,7,8,168,1,-1,0,3,0
35,2,2,2,0,-880,0,1,0,24,5,77,3,-1,0,3,0
40,9,1,1,0,5517,1,0,2,23,8,146,13,-1,0,3,0
57,5,1,0,0,1947,0,0,0,3,11,126,1,185,7,2,0
37,0,1,0,0,242,1,0,2,8,8,161,8,-1,0,3,0
30,4,1,2,0,913,1,0,0,18,1,341,4,-1,0,3,0
31,0,1,1,0,389,1,0,0,5,6,89,2,-1,0,3,0
33,9,1,1,0,3071,1,1,0,21,5,323,1,-1,0,3,0
35,7,2,1,0,1239,1,0,0,5,8,60,2,347,1,0,0
30,9,2,2,0,91,1,1,0,10,5,179,1,-1,0,3,0
38,9,2,2,0,0,0,1,0,11,5,260,2,-1,0,3,0
58,9,1,1,0,4717,1,0,0,19,9,135,1,-1,0,3,0
28,8,2,3,0,78,0,0,0,4,2,232,3,310,2,0,1
33,4,2,2,0,-625,1,0,2,15,8,399,1,-1,0,3,0
30,9,1,2,0,71,1,0,0,25,5,800,2,-1,0,3,0
56,9,1,1,0,203,1,0,0,5,1,335,3,-1,0,3,0
32,2,1,3,0,73,1,0,0,21,9,158,1,135,1,0,0
46,1,1,0,0,881,1,0,2,9,8,126,2,-1,0,3,0
56,3,1,0,0,954,0,0,2,20,6,81,10,-1,0,3,0
36,9,2,1,0,1745,0,0,0,2,1,258,1,-1,0,3,0
54,4,1,2,0,8295,0,0,0,5,6,207,1,-1,0,3,1
57,4,1,2,0,16,0,0,0,21,1,200,3,-1,0,3,0
32,9,2,2,0,741,1,0,0,11,1,238,1,-1,0,3,0
41,10,1,1,0,121,1,0,2,9,8,390,2,-1,0,3,0
40,9,2,1,0,8259,0,0,0,8,1,254,4,-1,0,3,0
60,4,1,0,0,0,0,0,2,17,6,442,1,-1,0,3,0
49,4,1,2,0,0,0,0,0,9,5,87,1,-1,0,3,0
24,8,2,1,0,82,1,0,2,5,8,204,2,-1,0,3,0
55,4,1,2,0,23189,1,0,2,14,8,77,1,-1,0,3,0
39,1,1,1,0,356,1,1,2,7,8,607,1,-1,0,3,0
56,1,1,0,0,1214,0,1,0,7,1,105,1,-1,0,3,0
28,1,1,1,0,4287,0,0,0,30,0,171,1,-1,0,3,0
41,7,1,1,0,4283,1,0,2,12,6,112,1,-1,0,3,0
38,4,1,2,0,691,1,1,0,4,1,79,1,-1,0,3,0
33,9,2,1,0,555,0,1,0,4,5,425,2,-1,0,3,0
57,1,1,3,0,108,0,0,2,12,6,98,1,-1,0,3,0
39,3,1,2,0,94,0,0,0,6,1,181,2,-1,0,3,0
52,1,1,1,0,633,1,0,0,14,8,292,1,-1,0,3,0
31,6,2,1,0,202,1,0,0,18,9,216,1,-1,0,3,0
48,9,1,2,0,2,0,0,0,3,3,165,5,6,3,1,0
36,7,2,1,0,461,0,0,0,18,9,434,2,-1,0,3,0
36,4,1,2,0,-1312,1,1,2,29,8,229,4,-1,0,3,0
32,1,1,0,0,1518,1,0,1,6,3,35,3,-1,0,3,0
40,1,1,0,0,117,1,0,2,9,8,215,2,-1,0,3,0
27,9,2,1,0,8,1,0,2,20,8,777,3,-1,0,3,0
37,1,1,1,0,103,1,0,0,12,8,153,1,-1,0,3,0
38,4,1,2,0,1276,0,0,0,17,8,272,2,182,3,2,1
48,1,0,0,0,183,0,0,2,9,6,940,1,-1,0,3,1
30,7,1,2,0,1019,0,0,0,4,3,155,1,234,1,1,0
36,1,2,1,0,1127,1,0,0,10,5,455,1,-1,0,3,0
33,6,1,2,0,263,0,0,0,14,1,257,1,102,2,0,0
